,ReportDateTime,Country,Indicator,FullName,Period,Value
14776,2021-02-15 04:00:00,Poland,CPI (YoY),CPI (YoY) (Jan),2021-01-01 00:00:00,2.7
14777,2021-02-15 05:00:00,Greece,CPI (YoY),Greek CPI (YoY) (Jan),2021-01-01 00:00:00,-2.0
14778,2021-02-15 11:30:00,Israel,CPI (YoY),CPI (YoY) (Jan),2021-01-01 00:00:00,-0.4
14779,2021-02-16 01:51:00,Saudi Arabia,CPI (YoY),CPI (YoY) (Jan),2021-01-01 00:00:00,5.7
14781,2021-02-17 02:00:00,United Kingdom,CPI (YoY),CPI (YoY) (Jan),2021-01-01 00:00:00,0.7
14783,2021-02-17 03:00:00,South Africa,CPI (YoY),CPI (YoY) (Jan),2021-01-01 00:00:00,3.2
14786,2021-02-17 08:30:00,Canada,CPI (YoY),CPI (YoY) (Jan),2021-01-01 00:00:00,1.0
14789,2021-02-18 03:30:00,Sweden,CPI (YoY),CPI (YoY) (Jan),2021-01-01 00:00:00,1.6
14790,2021-02-18 06:00:00,Ireland,CPI (YoY),Irish CPI (YoY) (Jan),2021-01-01 00:00:00,-0.2
14792,2021-02-18 18:30:00,Japan,CPI (YoY),National CPI (YoY) (Jan),2021-01-01 00:00:00,-0.6
14793,2021-02-19 01:00:00,Finland,CPI (YoY),Finnish CPI (YoY) (Jan),2021-01-01 00:00:00,0.9
14794,2021-02-19 02:45:00,France,CPI (YoY),French CPI (YoY),2021-01-01 00:00:00,0.6
14795,2021-02-19 04:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Jan),2021-01-01 00:00:00,0.4
14796,2021-02-22 04:00:00,Hong Kong,CPI (YoY),CPI (YoY) (Jan),2021-01-01 00:00:00,1.9
14797,2021-02-23 00:00:00,Singapore,CPI (YoY),CPI (YoY) (Jan),2021-01-01 00:00:00,0.2
14799,2021-02-23 05:00:00,Eurozone,CPI (YoY),CPI (YoY) (Jan),2021-01-01 00:00:00,0.9
14800,2021-02-23 23:00:00,Malaysia,CPI (YoY),CPI (YoY) (Jan),2021-01-01 00:00:00,-0.2
14802,2021-02-24 04:18:00,Kuwait,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,2.95
14804,2021-02-25 05:30:00,Belgium,CPI (YoY),Belgium CPI (YoY) (Feb),2021-02-01 00:00:00,0.46
14807,2021-02-26 02:45:00,France,CPI (YoY),French CPI (YoY),2021-02-01 00:00:00,0.4
14808,2021-02-26 03:00:00,Spain,CPI (YoY),Spanish CPI (YoY),2021-02-01 00:00:00,0.0
14809,2021-03-01 05:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Feb),2021-02-01 00:00:00,0.6
14810,2021-03-01 08:00:00,Germany,CPI (YoY),German CPI (YoY) (Feb),2021-02-01 00:00:00,1.3
14812,2021-03-02 05:00:00,Eurozone,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,0.9
14813,2021-03-03 02:00:00,Turkiye,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,15.61
14814,2021-03-03 02:30:00,Switzerland,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,-0.5
14815,2021-03-03 02:30:00,Switzerland,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,-0.5
14816,2021-03-03 18:00:00,Korea,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,1.1
14817,2021-03-04 00:30:00,Netherlands,CPI (YoY),Dutch CPI (YoY) (Feb),2021-02-01 00:00:00,1.8
14819,2021-03-04 20:00:00,Philippines,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,4.7
14821,2021-03-04 22:30:00,Thailand,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,-1.17
14822,2021-03-05 11:00:00,Russia,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,5.7
14823,2021-03-05 19:00:00,Colombia,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,1.56
14825,2021-03-09 03:00:00,Hungary,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,3.1
14826,2021-03-09 03:00:00,Taiwan,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,1.37
14827,2021-03-09 07:00:00,Mexico,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,3.76
14828,2021-03-09 20:30:00,China,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,-0.2
14829,2021-03-10 00:45:00,Egypt,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,4.5
14830,2021-03-10 02:00:00,Denmark,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,0.6
14831,2021-03-10 02:00:00,Norway,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,3.3
14832,2021-03-10 03:00:00,Czechia,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,2.1
14833,2021-03-10 05:00:00,Greece,CPI (YoY),Greek CPI (YoY) (Feb),2021-02-01 00:00:00,-1.3
14834,2021-03-10 06:00:00,Portugal,CPI (YoY),Portuguese CPI (YoY) (Feb),2021-02-01 00:00:00,0.5
14837,2021-03-10 08:30:00,United States,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,1.7
14838,2021-03-11 06:00:00,Ireland,CPI (YoY),Irish CPI (YoY) (Feb),2021-02-01 00:00:00,-0.4
14839,2021-03-11 07:00:00,Brazil,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,5.2
14840,2021-03-11 14:00:00,Argentina,CPI (YoY),CPI (YoY),2021-02-01 00:00:00,40.7
14841,2021-03-12 02:00:00,Germany,CPI (YoY),German CPI (YoY) (Feb),2021-02-01 00:00:00,1.3
14842,2021-03-12 03:00:00,Spain,CPI (YoY),Spanish CPI (YoY) (Feb),2021-02-01 00:00:00,0.0
14843,2021-03-12 07:00:00,India,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,5.03
14844,2021-03-14 10:00:00,Qatar,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,-1.37
14845,2021-03-15 00:57:00,Saudi Arabia,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,5.2
14846,2021-03-15 01:00:00,Finland,CPI (YoY),Finnish CPI (YoY) (Feb),2021-02-01 00:00:00,0.9
14847,2021-03-15 03:30:00,Sweden,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,1.4
14848,2021-03-15 04:00:00,Poland,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,2.4
14849,2021-03-15 11:30:00,Israel,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,0.0
14850,2021-03-16 02:45:00,France,CPI (YoY),French CPI (YoY),2021-02-01 00:00:00,0.6
14851,2021-03-16 04:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Feb),2021-02-01 00:00:00,0.6
14854,2021-03-17 05:00:00,Eurozone,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,0.9
14857,2021-03-17 07:30:00,Canada,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,1.1
14861,2021-03-18 18:30:00,Japan,CPI (YoY),National CPI (YoY) (Feb),2021-02-01 00:00:00,-0.4
14862,2021-03-22 04:00:00,Hong Kong,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,0.3
14864,2021-03-23 00:00:00,Singapore,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,0.7
14865,2021-03-23 23:00:00,Malaysia,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,0.1
14867,2021-03-24 02:00:00,United Kingdom,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,0.4
14869,2021-03-24 03:00:00,South Africa,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,2.9
14873,2021-03-28 00:35:00,United Arab Emirates,CPI (YoY),CPI (YoY) (Jan),2021-01-01 00:00:00,-1.86
14874,2021-03-30 02:00:00,Spain,CPI (YoY),Spanish CPI (YoY),2021-03-01 00:00:00,1.3
14875,2021-03-30 04:30:00,Belgium,CPI (YoY),Belgium CPI (YoY) (Mar),2021-03-01 00:00:00,0.89
14876,2021-03-30 07:00:00,Germany,CPI (YoY),German CPI (YoY) (Mar),2021-03-01 00:00:00,1.7
14877,2021-03-30 14:45:00,Kuwait,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,3.03
14878,2021-03-31 01:45:00,France,CPI (YoY),French CPI (YoY),2021-03-01 00:00:00,1.1
14879,2021-03-31 03:30:00,Portugal,CPI (YoY),Portuguese CPI (YoY),2021-03-01 00:00:00,0.5
14880,2021-03-31 04:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Mar),2021-03-01 00:00:00,0.8
14882,2021-03-31 04:00:00,Eurozone,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,1.3
14883,2021-04-01 01:30:00,Switzerland,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,-0.2
14884,2021-04-01 01:30:00,Switzerland,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,-0.2
14885,2021-04-01 18:00:00,Korea,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,1.5
14886,2021-04-05 02:00:00,Turkiye,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,16.19
14888,2021-04-05 12:07:00,Thailand,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,-0.08
14889,2021-04-05 19:00:00,Colombia,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,1.51
14891,2021-04-05 20:00:00,Philippines,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,4.5
14892,2021-04-06 11:00:00,Russia,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,5.8
14893,2021-04-07 23:30:00,Netherlands,CPI (YoY),Dutch CPI (YoY) (Mar),2021-03-01 00:00:00,1.9
14894,2021-04-08 01:20:00,Egypt,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,4.5
14895,2021-04-08 03:00:00,Taiwan,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,1.26
14896,2021-04-08 05:00:00,Ireland,CPI (YoY),Irish CPI (YoY) (Mar),2021-03-01 00:00:00,0.0
14897,2021-04-08 06:00:00,Mexico,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,4.67
14899,2021-04-08 20:30:00,China,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,0.4
14900,2021-04-09 01:00:00,Norway,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,3.1
14902,2021-04-09 02:00:00,Hungary,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,3.7
14903,2021-04-09 04:00:00,Greece,CPI (YoY),Greek CPI (YoY) (Mar),2021-03-01 00:00:00,-1.6
14904,2021-04-09 07:00:00,Brazil,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,6.1
14905,2021-04-12 01:00:00,Denmark,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,1.0
14906,2021-04-12 07:00:00,India,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,5.52
14907,2021-04-13 02:00:00,Czechia,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,2.3
14908,2021-04-13 05:00:00,Portugal,CPI (YoY),Portuguese CPI (YoY) (Mar),2021-03-01 00:00:00,0.5
14910,2021-04-13 07:30:00,United States,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,2.6
14911,2021-04-14 00:00:00,Finland,CPI (YoY),Finnish CPI (YoY) (Mar),2021-03-01 00:00:00,1.3
14912,2021-04-14 02:00:00,Spain,CPI (YoY),Spanish CPI (YoY) (Mar),2021-03-01 00:00:00,1.3
14913,2021-04-14 02:30:00,Sweden,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,1.7
14914,2021-04-14 03:00:00,Qatar,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,-0.3
14915,2021-04-14 06:00:00,Israel,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,0.2
14916,2021-04-15 00:56:00,Saudi Arabia,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,4.9
14917,2021-04-15 01:00:00,Germany,CPI (YoY),German CPI (YoY) (Mar),2021-03-01 00:00:00,1.7
14918,2021-04-15 01:45:00,France,CPI (YoY),French CPI (YoY),2021-03-01 00:00:00,1.1
14919,2021-04-15 03:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Mar),2021-03-01 00:00:00,0.8
14920,2021-04-15 03:00:00,Poland,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,3.2
14921,2021-04-15 14:00:00,Argentina,CPI (YoY),CPI (YoY),2021-03-01 00:00:00,42.6
14923,2021-04-16 04:00:00,Eurozone,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,1.3
14925,2021-04-20 17:45:00,New Zealand,CPI (YoY),CPI (YoY) (Q1),2021-01-01 00:00:00,1.5
14927,2021-04-21 01:00:00,United Kingdom,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,0.7
14929,2021-04-21 03:00:00,South Africa,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,3.2
14932,2021-04-21 07:30:00,Canada,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,2.2
14935,2021-04-22 01:57:00,United Arab Emirates,CPI (YoY),CPI (YoY) (Feb),2021-02-01 00:00:00,-2.01
14937,2021-04-22 18:30:00,Japan,CPI (YoY),National CPI (YoY) (Mar),2021-03-01 00:00:00,-0.2
14938,2021-04-22 23:00:00,Malaysia,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,1.7
14939,2021-04-23 00:00:00,Singapore,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,1.3
14940,2021-04-23 03:30:00,Hong Kong,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,0.5
14943,2021-04-27 20:30:00,Australia,CPI (YoY),CPI (YoY) (Q1),2021-01-01 00:00:00,1.1
14946,2021-04-29 02:00:00,Spain,CPI (YoY),Spanish CPI (YoY) (Apr),2021-04-01 00:00:00,2.2
14947,2021-04-29 04:30:00,Belgium,CPI (YoY),Belgium CPI (YoY) (Apr),2021-04-01 00:00:00,1.23
14948,2021-04-29 07:00:00,Germany,CPI (YoY),German CPI (YoY) (Apr),2021-04-01 00:00:00,2.0
14951,2021-04-30 01:45:00,France,CPI (YoY),French CPI (YoY),2021-04-01 00:00:00,1.3
14952,2021-04-30 03:00:00,Poland,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,4.3
14953,2021-04-30 03:30:00,Portugal,CPI (YoY),Portuguese CPI (YoY) (Apr),2021-04-01 00:00:00,0.5
14954,2021-04-30 04:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Apr),2021-04-01 00:00:00,1.1
14955,2021-04-30 04:00:00,Eurozone,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,1.6
14956,2021-04-30 04:30:00,Belgium,CPI (YoY),Belgium CPI (YoY) (Apr),2021-04-01 00:00:00,1.23
14957,2021-05-02 11:04:00,Kuwait,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,3.2
14958,2021-05-03 02:00:00,Turkiye,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,17.14
14959,2021-05-03 18:00:00,Korea,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,2.3
14961,2021-05-04 20:00:00,Philippines,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,4.5
14962,2021-05-05 01:30:00,Switzerland,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,0.3
14963,2021-05-05 01:30:00,Switzerland,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,0.3
14965,2021-05-05 05:53:00,Thailand,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,3.41
14966,2021-05-05 19:00:00,Colombia,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,1.95
14967,2021-05-06 03:00:00,Taiwan,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,2.09
14968,2021-05-07 06:00:00,Mexico,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,6.08
14969,2021-05-07 11:00:00,Russia,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,5.5
14970,2021-05-10 01:00:00,Norway,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,3.0
14971,2021-05-10 01:00:00,Denmark,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,1.5
14972,2021-05-10 03:00:00,Egypt,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,4.1
14974,2021-05-10 20:30:00,China,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,0.9
14975,2021-05-10 23:30:00,Netherlands,CPI (YoY),Dutch CPI (YoY) (Apr),2021-04-01 00:00:00,1.9
14976,2021-05-11 02:00:00,Czechia,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,3.1
14978,2021-05-11 02:00:00,Hungary,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,5.1
14979,2021-05-11 07:00:00,Brazil,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,6.76
14980,2021-05-12 01:00:00,Germany,CPI (YoY),German CPI (YoY) (Apr),2021-04-01 00:00:00,2.0
14981,2021-05-12 01:45:00,France,CPI (YoY),French CPI (YoY),2021-04-01 00:00:00,1.2
14982,2021-05-12 02:30:00,Sweden,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,2.2
14983,2021-05-12 04:00:00,Greece,CPI (YoY),Greek CPI (YoY) (Apr),2021-04-01 00:00:00,-0.3
14984,2021-05-12 05:00:00,Portugal,CPI (YoY),Portuguese CPI (YoY) (Apr),2021-04-01 00:00:00,0.6
14985,2021-05-12 07:00:00,India,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,4.29
14987,2021-05-12 07:30:00,United States,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,4.2
14988,2021-05-13 05:00:00,Ireland,CPI (YoY),Irish CPI (YoY) (Apr),2021-04-01 00:00:00,1.1
14989,2021-05-14 00:00:00,Finland,CPI (YoY),Finnish CPI (YoY) (Apr),2021-04-01 00:00:00,2.1
14990,2021-05-14 02:00:00,Spain,CPI (YoY),Spanish CPI (YoY) (Apr),2021-04-01 00:00:00,2.2
14991,2021-05-14 03:00:00,Poland,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,4.3
14992,2021-05-14 06:00:00,Israel,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,0.8
14993,2021-05-17 02:00:00,Qatar,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,1.0
14994,2021-05-17 03:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Apr),2021-04-01 00:00:00,1.1
14997,2021-05-19 01:00:00,United Kingdom,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,1.5
14999,2021-05-19 03:00:00,South Africa,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,4.4
15001,2021-05-19 04:00:00,Eurozone,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,1.6
15003,2021-05-19 07:30:00,Canada,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,3.4
15006,2021-05-20 00:52:00,Saudi Arabia,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,5.3
15008,2021-05-20 18:30:00,Japan,CPI (YoY),National CPI (YoY) (Apr),2021-04-01 00:00:00,-0.4
15009,2021-05-20 23:00:00,Malaysia,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,4.7
15010,2021-05-21 01:30:00,Hong Kong,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,0.7
15011,2021-05-24 00:00:00,Singapore,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,2.1
15016,2021-05-28 01:45:00,France,CPI (YoY),French CPI (YoY),2021-05-01 00:00:00,1.4
15017,2021-05-28 04:30:00,Belgium,CPI (YoY),Belgium CPI (YoY) (May),2021-05-01 00:00:00,1.46
15018,2021-05-31 02:00:00,Spain,CPI (YoY),Spanish CPI (YoY) (May),2021-05-01 00:00:00,2.7
15019,2021-05-31 02:35:00,Kuwait,CPI (YoY),CPI (YoY) (Apr),2021-04-01 00:00:00,3.12
15020,2021-05-31 04:00:00,Italy,CPI (YoY),Italian CPI (YoY) (May),2021-05-01 00:00:00,1.3
15021,2021-05-31 05:00:00,Portugal,CPI (YoY),Portuguese CPI (YoY),2021-05-01 00:00:00,1.2
15022,2021-05-31 07:00:00,Germany,CPI (YoY),German CPI (YoY) (May),2021-05-01 00:00:00,2.5
15023,2021-06-01 03:00:00,Poland,CPI (YoY),CPI (YoY),2021-05-01 00:00:00,4.8
15025,2021-06-01 04:00:00,Eurozone,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,2.0
15026,2021-06-01 18:00:00,Korea,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,2.6
15027,2021-06-03 02:00:00,Turkiye,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,16.59
15029,2021-06-03 20:00:00,Philippines,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,4.5
15031,2021-06-03 22:37:00,Thailand,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,2.44
15032,2021-06-04 19:00:00,Colombia,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,3.3
15033,2021-06-07 01:30:00,Switzerland,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,0.6
15034,2021-06-07 01:30:00,Switzerland,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,0.6
15035,2021-06-07 11:00:00,Russia,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,6.0
15036,2021-06-07 23:30:00,Netherlands,CPI (YoY),Dutch CPI (YoY) (May),2021-05-01 00:00:00,2.1
15037,2021-06-08 03:00:00,Taiwan,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,2.48
15038,2021-06-08 20:30:00,China,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,1.3
15040,2021-06-09 02:00:00,Hungary,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,5.1
15041,2021-06-09 06:00:00,Mexico,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,5.89
15042,2021-06-09 07:00:00,Brazil,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,8.06
15043,2021-06-10 01:00:00,Norway,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,2.7
15044,2021-06-10 01:00:00,Denmark,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,1.7
15045,2021-06-10 01:30:00,Egypt,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,4.8
15046,2021-06-10 02:00:00,Czechia,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,2.9
15047,2021-06-10 02:30:00,Sweden,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,1.8
15048,2021-06-10 04:00:00,Greece,CPI (YoY),Greek CPI (YoY) (May),2021-05-01 00:00:00,0.1
15049,2021-06-10 05:00:00,Ireland,CPI (YoY),Irish CPI (YoY) (May),2021-05-01 00:00:00,1.7
15052,2021-06-10 07:30:00,United States,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,5.0
15053,2021-06-11 02:00:00,Spain,CPI (YoY),Spanish CPI (YoY) (May),2021-05-01 00:00:00,2.7
15054,2021-06-14 00:00:00,Finland,CPI (YoY),Finnish CPI (YoY) (May),2021-05-01 00:00:00,2.2
15055,2021-06-14 01:00:00,Qatar,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,2.47
15056,2021-06-14 05:00:00,Portugal,CPI (YoY),Portuguese CPI (YoY) (May),2021-05-01 00:00:00,1.2
15057,2021-06-14 07:00:00,India,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,6.3
15058,2021-06-15 01:00:00,Germany,CPI (YoY),German CPI (YoY) (May),2021-05-01 00:00:00,2.5
15059,2021-06-15 01:10:00,Saudi Arabia,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,5.7
15060,2021-06-15 01:45:00,France,CPI (YoY),French CPI (YoY),2021-05-01 00:00:00,1.4
15061,2021-06-15 03:00:00,Italy,CPI (YoY),Italian CPI (YoY) (May),2021-05-01 00:00:00,1.3
15062,2021-06-15 03:00:00,Poland,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,4.7
15063,2021-06-15 10:30:00,Israel,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,1.5
15065,2021-06-16 01:00:00,United Kingdom,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,2.1
15069,2021-06-16 07:30:00,Canada,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,3.6
15072,2021-06-16 14:00:00,Argentina,CPI (YoY),CPI (YoY),2021-05-01 00:00:00,48.8
15074,2021-06-17 04:00:00,Eurozone,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,2.0
15076,2021-06-17 18:30:00,Japan,CPI (YoY),National CPI (YoY) (May),2021-05-01 00:00:00,-0.1
15078,2021-06-22 03:30:00,Hong Kong,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,1.0
15079,2021-06-23 00:00:00,Singapore,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,2.4
15081,2021-06-23 03:00:00,South Africa,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,5.2
15082,2021-06-24 04:10:00,United Arab Emirates,CPI (YoY),CPI (YoY) (Mar),2021-03-01 00:00:00,-1.07
15085,2021-06-24 23:00:00,Malaysia,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,4.4
15087,2021-06-29 02:00:00,Spain,CPI (YoY),Spanish CPI (YoY),2021-06-01 00:00:00,2.6
15088,2021-06-29 04:30:00,Belgium,CPI (YoY),Belgium CPI (YoY) (Jun),2021-06-01 00:00:00,1.63
15089,2021-06-29 07:00:00,Germany,CPI (YoY),German CPI (YoY) (Jun),2021-06-01 00:00:00,2.3
15090,2021-06-30 01:45:00,France,CPI (YoY),French CPI (YoY),2021-06-01 00:00:00,1.5
15091,2021-06-30 03:00:00,Poland,CPI (YoY),CPI (YoY),2021-06-01 00:00:00,4.4
15092,2021-06-30 03:19:00,United Arab Emirates,CPI (YoY),CPI (YoY) (May),2021-05-01 00:00:00,-0.54
15093,2021-06-30 03:30:00,Portugal,CPI (YoY),Portuguese CPI (YoY),2021-06-01 00:00:00,0.5
15094,2021-06-30 04:00:00,Italy,CPI (YoY),Italian CPI (YoY) (Jun),2021-06-01 00:00:00,1.3
15096,2021-06-30 04:00:00,Eurozone,CPI (YoY),CPI (YoY) (Jun),2021-06-01 00:00:00,1.9
15097,2021-07-01 01:30:00,Switzerland,CPI (YoY),CPI (YoY) (Jun),2021-06-01 00:00:00,0.6
15098,2021-07-01 01:30:00,Switzerland,CPI (YoY),CPI (YoY) (Jun),2021-06-01 00:00:00,0.6
15099,2021-07-01 18:00:00,Korea,CPI (YoY),CPI (YoY) (Jun),2021-06-01 00:00:00,2.4
15100,2021-07-02 19:00:00,Colombia,CPI (YoY),CPI (YoY) (Jun),2021-06-01 00:00:00,3.63
