,ReportDateTime,Country,Indicator,FullName,Period,Value
256,2000-09-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Aug),2000-08-01 00:00:00,3.88
257,2000-09-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Aug),2000-08-01 00:00:00,6.9
258,2000-09-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Aug),2000-08-01 00:00:00,2.2
259,2000-09-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Aug),2000-08-01 00:00:00,2.4
260,2000-09-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Aug),2000-08-01 00:00:00,3.2
261,2000-09-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Aug),2000-08-01 00:00:00,0.0
262,2000-09-01 04:00:00,China,PPI (YoY),PPI (YoY) (Aug),2000-08-01 00:00:00,3.9
263,2000-09-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Aug),2000-08-01 00:00:00,8.4
264,2000-09-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Aug),2000-08-01 00:00:00,48.93
265,2000-09-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Aug),2000-08-01 00:00:00,4.8
266,2000-09-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Aug),2000-08-01 00:00:00,4.5
267,2000-09-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Aug),2000-08-01 00:00:00,5.82
268,2000-10-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Sep),2000-09-01 00:00:00,5.2
269,2000-10-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Sep),2000-09-01 00:00:00,6.93
271,2000-10-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Sep),2000-09-01 00:00:00,4.09
272,2000-10-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Sep),2000-09-01 00:00:00,7.2
273,2000-10-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Sep),2000-09-01 00:00:00,2.1
274,2000-10-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Sep),2000-09-01 00:00:00,2.8
275,2000-10-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Sep),2000-09-01 00:00:00,4.0
276,2000-10-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Sep),2000-09-01 00:00:00,-0.2
277,2000-10-01 04:00:00,China,PPI (YoY),PPI (YoY) (Sep),2000-09-01 00:00:00,3.7
278,2000-10-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Sep),2000-09-01 00:00:00,8.3
279,2000-10-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Sep),2000-09-01 00:00:00,43.95
280,2000-10-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Sep),2000-09-01 00:00:00,5.4
282,2000-11-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Oct),2000-10-01 00:00:00,4.62
283,2000-11-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Oct),2000-10-01 00:00:00,6.9
284,2000-11-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Oct),2000-10-01 00:00:00,0.9
285,2000-11-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Oct),2000-10-01 00:00:00,2.6
286,2000-11-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Oct),2000-10-01 00:00:00,4.1
287,2000-11-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Oct),2000-10-01 00:00:00,-0.7
288,2000-11-01 04:00:00,China,PPI (YoY),PPI (YoY) (Oct),2000-10-01 00:00:00,3.6
289,2000-11-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Oct),2000-10-01 00:00:00,8.0
290,2000-11-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Oct),2000-10-01 00:00:00,41.38
291,2000-11-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Oct),2000-10-01 00:00:00,5.6
292,2000-11-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Oct),2000-10-01 00:00:00,5.9
293,2000-11-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Oct),2000-10-01 00:00:00,6.91
294,2000-12-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Nov),2000-11-01 00:00:00,5.7
295,2000-12-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Nov),2000-11-01 00:00:00,6.06
297,2000-12-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Nov),2000-11-01 00:00:00,4.69
298,2000-12-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Nov),2000-11-01 00:00:00,6.5
299,2000-12-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Nov),2000-11-01 00:00:00,0.3
300,2000-12-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Nov),2000-11-01 00:00:00,3.0
301,2000-12-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Nov),2000-11-01 00:00:00,4.5
302,2000-12-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Nov),2000-11-01 00:00:00,-0.9
303,2000-12-01 04:00:00,China,PPI (YoY),PPI (YoY) (Nov),2000-11-01 00:00:00,3.5
304,2000-12-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Nov),2000-11-01 00:00:00,7.2
305,2000-12-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Nov),2000-11-01 00:00:00,39.11
306,2000-12-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Nov),2000-11-01 00:00:00,5.5
308,2001-01-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Dec),2000-12-01 00:00:00,3.58
309,2001-01-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Dec),2000-12-01 00:00:00,5.9
310,2001-01-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Dec),2000-12-01 00:00:00,0.6
311,2001-01-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Dec),2000-12-01 00:00:00,2.2
312,2001-01-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Dec),2000-12-01 00:00:00,3.8
313,2001-01-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Dec),2000-12-01 00:00:00,-0.9
314,2001-01-01 04:00:00,China,PPI (YoY),PPI (YoY) (Dec),2000-12-01 00:00:00,2.8
315,2001-01-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Dec),2000-12-01 00:00:00,5.6
316,2001-01-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Dec),2000-12-01 00:00:00,32.66
317,2001-01-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Dec),2000-12-01 00:00:00,4.6
318,2001-01-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Dec),2000-12-01 00:00:00,5.0
319,2001-01-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Dec),2000-12-01 00:00:00,4.53
320,2001-02-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Jan),2001-01-01 00:00:00,4.2
321,2001-02-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Jan),2001-01-01 00:00:00,3.52
322,2001-02-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Jan),2001-01-01 00:00:00,11.3
324,2001-02-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Jan),2001-01-01 00:00:00,2.8
325,2001-02-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Jan),2001-01-01 00:00:00,4.1
326,2001-02-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Jan),2001-01-01 00:00:00,-0.1
327,2001-02-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Jan),2001-01-01 00:00:00,1.4
328,2001-02-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Jan),2001-01-01 00:00:00,4.3
329,2001-02-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Jan),2001-01-01 00:00:00,-1.8
330,2001-02-01 04:00:00,China,PPI (YoY),PPI (YoY) (Jan),2001-01-01 00:00:00,1.4
331,2001-02-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Jan),2001-01-01 00:00:00,4.7
332,2001-02-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Jan),2001-01-01 00:00:00,2.2
333,2001-02-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Jan),2001-01-01 00:00:00,3.0
334,2001-02-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Jan),2001-01-01 00:00:00,28.31
335,2001-02-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Jan),2001-01-01 00:00:00,4.4
337,2001-03-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Feb),2001-02-01 00:00:00,2.58
338,2001-03-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Feb),2001-02-01 00:00:00,3.7
339,2001-03-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Feb),2001-02-01 00:00:00,-0.1
340,2001-03-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Feb),2001-02-01 00:00:00,0.8
341,2001-03-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Feb),2001-02-01 00:00:00,4.6
342,2001-03-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Feb),2001-02-01 00:00:00,-1.8
343,2001-03-01 04:00:00,China,PPI (YoY),PPI (YoY) (Feb),2001-02-01 00:00:00,0.9
344,2001-03-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Feb),2001-02-01 00:00:00,4.1
345,2001-03-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Feb),2001-02-01 00:00:00,1.8
346,2001-03-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Feb),2001-02-01 00:00:00,4.1
347,2001-03-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Feb),2001-02-01 00:00:00,26.54
348,2001-03-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Feb),2001-02-01 00:00:00,4.2
349,2001-03-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Feb),2001-02-01 00:00:00,4.7
350,2001-03-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Feb),2001-02-01 00:00:00,0.0
351,2001-03-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Feb),2001-02-01 00:00:00,10.9
352,2001-04-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Mar),2001-03-01 00:00:00,4.0
353,2001-04-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Mar),2001-03-01 00:00:00,-1.24
354,2001-04-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Mar),2001-03-01 00:00:00,10.4
356,2001-04-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Mar),2001-03-01 00:00:00,2.8
357,2001-04-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Mar),2001-03-01 00:00:00,3.2
358,2001-04-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Mar),2001-03-01 00:00:00,0.2
359,2001-04-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Mar),2001-03-01 00:00:00,0.5
360,2001-04-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Mar),2001-03-01 00:00:00,4.7
361,2001-04-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Mar),2001-03-01 00:00:00,-1.9
362,2001-04-01 04:00:00,China,PPI (YoY),PPI (YoY) (Mar),2001-03-01 00:00:00,0.2
363,2001-04-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Mar),2001-03-01 00:00:00,3.8
364,2001-04-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Mar),2001-03-01 00:00:00,1.5
365,2001-04-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Mar),2001-03-01 00:00:00,1.0
366,2001-04-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Mar),2001-03-01 00:00:00,35.08
367,2001-04-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Mar),2001-03-01 00:00:00,4.0
369,2001-05-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Apr),2001-04-01 00:00:00,3.57
370,2001-05-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Apr),2001-04-01 00:00:00,3.3
371,2001-05-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Apr),2001-04-01 00:00:00,0.7
372,2001-05-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Apr),2001-04-01 00:00:00,0.9
373,2001-05-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Apr),2001-04-01 00:00:00,4.8
374,2001-05-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Apr),2001-04-01 00:00:00,-2.0
375,2001-05-01 04:00:00,China,PPI (YoY),PPI (YoY) (Apr),2001-04-01 00:00:00,-0.1
376,2001-05-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Apr),2001-04-01 00:00:00,3.4
377,2001-05-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Apr),2001-04-01 00:00:00,1.5
378,2001-05-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Apr),2001-04-01 00:00:00,8.4
379,2001-05-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Apr),2001-04-01 00:00:00,50.87
380,2001-05-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Apr),2001-04-01 00:00:00,4.0
381,2001-05-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Apr),2001-04-01 00:00:00,4.0
382,2001-05-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Apr),2001-04-01 00:00:00,-1.33
383,2001-05-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Apr),2001-04-01 00:00:00,10.1
384,2001-06-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (May),2001-05-01 00:00:00,3.8
385,2001-06-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (May),2001-05-01 00:00:00,-1.04
386,2001-06-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (May),2001-05-01 00:00:00,8.3
388,2001-06-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (May),2001-05-01 00:00:00,2.69
389,2001-06-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (May),2001-05-01 00:00:00,2.8
390,2001-06-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (May),2001-05-01 00:00:00,0.8
391,2001-06-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (May),2001-05-01 00:00:00,0.4
392,2001-06-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (May),2001-05-01 00:00:00,4.6
393,2001-06-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (May),2001-05-01 00:00:00,-2.0
394,2001-06-01 04:00:00,China,PPI (YoY),PPI (YoY) (May),2001-05-01 00:00:00,-0.2
395,2001-06-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (May),2001-05-01 00:00:00,2.3
396,2001-06-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (May),2001-05-01 00:00:00,1.0
397,2001-06-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (May),2001-05-01 00:00:00,5.1
398,2001-06-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (May),2001-05-01 00:00:00,57.71
399,2001-06-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (May),2001-05-01 00:00:00,3.6
401,2001-07-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Jun),2001-06-01 00:00:00,2.69
402,2001-07-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Jun),2001-06-01 00:00:00,2.4
403,2001-07-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Jun),2001-06-01 00:00:00,0.2
404,2001-07-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Jun),2001-06-01 00:00:00,0.4
405,2001-07-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Jun),2001-06-01 00:00:00,4.4
406,2001-07-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Jun),2001-06-01 00:00:00,-2.2
407,2001-07-01 04:00:00,China,PPI (YoY),PPI (YoY) (Jun),2001-06-01 00:00:00,-0.6
408,2001-07-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Jun),2001-06-01 00:00:00,0.9
409,2001-07-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Jun),2001-06-01 00:00:00,0.8
410,2001-07-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Jun),2001-06-01 00:00:00,4.4
411,2001-07-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Jun),2001-06-01 00:00:00,61.76
412,2001-07-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Jun),2001-06-01 00:00:00,3.2
413,2001-07-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Jun),2001-06-01 00:00:00,3.4
414,2001-07-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Jun),2001-06-01 00:00:00,-1.7
415,2001-07-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Jun),2001-06-01 00:00:00,6.6
416,2001-08-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Jul),2001-07-01 00:00:00,3.0
417,2001-08-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Jul),2001-07-01 00:00:00,-2.64
418,2001-08-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Jul),2001-07-01 00:00:00,5.4
420,2001-08-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Jul),2001-07-01 00:00:00,2.58
421,2001-08-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Jul),2001-07-01 00:00:00,1.7
422,2001-08-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Jul),2001-07-01 00:00:00,0.0
423,2001-08-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Jul),2001-07-01 00:00:00,0.2
424,2001-08-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Jul),2001-07-01 00:00:00,3.1
425,2001-08-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Jul),2001-07-01 00:00:00,-2.4
426,2001-08-01 04:00:00,China,PPI (YoY),PPI (YoY) (Jul),2001-07-01 00:00:00,-1.3
427,2001-08-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Jul),2001-07-01 00:00:00,0.6
428,2001-08-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Jul),2001-07-01 00:00:00,0.5
429,2001-08-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Jul),2001-07-01 00:00:00,-1.3
430,2001-08-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Jul),2001-07-01 00:00:00,65.39
431,2001-08-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Jul),2001-07-01 00:00:00,2.3
433,2001-09-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Aug),2001-08-01 00:00:00,1.92
434,2001-09-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Aug),2001-08-01 00:00:00,1.4
435,2001-09-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Aug),2001-08-01 00:00:00,-0.5
436,2001-09-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Aug),2001-08-01 00:00:00,-0.2
437,2001-09-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Aug),2001-08-01 00:00:00,2.8
438,2001-09-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Aug),2001-08-01 00:00:00,-2.6
439,2001-09-01 04:00:00,China,PPI (YoY),PPI (YoY) (Aug),2001-08-01 00:00:00,-2.0
440,2001-09-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Aug),2001-08-01 00:00:00,1.0
441,2001-09-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Aug),2001-08-01 00:00:00,-0.1
442,2001-09-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Aug),2001-08-01 00:00:00,-2.4
443,2001-09-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Aug),2001-08-01 00:00:00,69.64
444,2001-09-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Aug),2001-08-01 00:00:00,1.9
445,2001-09-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Aug),2001-08-01 00:00:00,2.4
446,2001-09-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Aug),2001-08-01 00:00:00,-2.65
447,2001-09-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Aug),2001-08-01 00:00:00,4.2
448,2001-10-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Sep),2001-09-01 00:00:00,1.9
449,2001-10-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Sep),2001-09-01 00:00:00,-3.95
450,2001-10-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Sep),2001-09-01 00:00:00,3.7
452,2001-10-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Sep),2001-09-01 00:00:00,1.59
453,2001-10-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Sep),2001-09-01 00:00:00,0.4
454,2001-10-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Sep),2001-09-01 00:00:00,-1.1
455,2001-10-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Sep),2001-09-01 00:00:00,-0.9
456,2001-10-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Sep),2001-09-01 00:00:00,2.0
457,2001-10-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Sep),2001-09-01 00:00:00,-2.6
458,2001-10-01 04:00:00,China,PPI (YoY),PPI (YoY) (Sep),2001-09-01 00:00:00,-2.9
459,2001-10-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Sep),2001-09-01 00:00:00,0.7
460,2001-10-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Sep),2001-09-01 00:00:00,-1.2
461,2001-10-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Sep),2001-09-01 00:00:00,-7.9
462,2001-10-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Sep),2001-09-01 00:00:00,74.68
463,2001-10-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Sep),2001-09-01 00:00:00,1.0
465,2001-11-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Oct),2001-10-01 00:00:00,0.95
466,2001-11-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Oct),2001-10-01 00:00:00,-0.2
467,2001-11-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Oct),2001-10-01 00:00:00,-1.5
468,2001-11-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Oct),2001-10-01 00:00:00,-1.4
469,2001-11-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Oct),2001-10-01 00:00:00,0.7
470,2001-11-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Oct),2001-10-01 00:00:00,-2.7
471,2001-11-01 04:00:00,China,PPI (YoY),PPI (YoY) (Oct),2001-10-01 00:00:00,-3.1
472,2001-11-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Oct),2001-10-01 00:00:00,-0.5
473,2001-11-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Oct),2001-10-01 00:00:00,-1.6
474,2001-11-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Oct),2001-10-01 00:00:00,-15.1
475,2001-11-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Oct),2001-10-01 00:00:00,81.37
476,2001-11-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Oct),2001-10-01 00:00:00,-0.2
477,2001-11-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Oct),2001-10-01 00:00:00,1.2
478,2001-11-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Oct),2001-10-01 00:00:00,-4.87
479,2001-11-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Oct),2001-10-01 00:00:00,2.6
480,2001-12-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Nov),2001-11-01 00:00:00,0.7
481,2001-12-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Nov),2001-11-01 00:00:00,-5.99
482,2001-12-01 04:00:00,Hungary,PPI (YoY),PPI (YoY) (Nov),2001-11-01 00:00:00,0.2
484,2001-12-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Nov),2001-11-01 00:00:00,-0.42
485,2001-12-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Nov),2001-11-01 00:00:00,-0.6
486,2001-12-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Nov),2001-11-01 00:00:00,-1.8
487,2001-12-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Nov),2001-11-01 00:00:00,-2.0
488,2001-12-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Nov),2001-11-01 00:00:00,0.0
489,2001-12-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Nov),2001-11-01 00:00:00,-2.6
490,2001-12-01 04:00:00,China,PPI (YoY),PPI (YoY) (Nov),2001-11-01 00:00:00,-3.7
491,2001-12-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Nov),2001-11-01 00:00:00,-1.0
492,2001-12-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Nov),2001-11-01 00:00:00,-1.8
493,2001-12-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Nov),2001-11-01 00:00:00,-18.6
494,2001-12-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Nov),2001-11-01 00:00:00,84.52
495,2001-12-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Nov),2001-11-01 00:00:00,-0.8
497,2002-01-01 04:00:00,Sweden,PPI (YoY),PPI (YoY) (Dec),2001-12-01 00:00:00,-0.31
498,2002-01-01 04:00:00,Italy,PPI (YoY),Italian PPI (YoY) (Dec),2001-12-01 00:00:00,-0.5
499,2002-01-01 04:00:00,Korea,PPI (YoY),PPI (YoY) (Dec),2001-12-01 00:00:00,-2.5
500,2002-01-01 04:00:00,Switzerland,PPI (YoY),PPI (YoY) (Dec),2001-12-01 00:00:00,-1.9
501,2002-01-01 04:00:00,Germany,PPI (YoY),German PPI (YoY) (Dec),2001-12-01 00:00:00,0.1
502,2002-01-01 04:00:00,Japan,PPI (YoY),PPI (YoY) (Dec),2001-12-01 00:00:00,-2.7
503,2002-01-01 04:00:00,China,PPI (YoY),PPI (YoY) (Dec),2001-12-01 00:00:00,-4.0
504,2002-01-01 04:00:00,Poland,PPI (YoY),PPI (YoY) (Dec),2001-12-01 00:00:00,-0.4
505,2002-01-01 04:00:00,Austria,PPI (YoY),Austrian PPI (YoY) (Dec),2001-12-01 00:00:00,-1.7
506,2002-01-01 04:00:00,Norway,PPI (YoY),PPI (YoY) (Dec),2001-12-01 00:00:00,-11.7
507,2002-01-01 04:00:00,Turkiye,PPI (YoY),PPI (YoY) (Dec),2001-12-01 00:00:00,88.56
508,2002-01-01 04:00:00,Eurozone,PPI (YoY),PPI (YoY) (Dec),2001-12-01 00:00:00,-0.5
509,2002-01-01 04:00:00,Czechia,PPI (YoY),PPI (YoY) (Dec),2001-12-01 00:00:00,0.7
510,2002-01-01 04:00:00,Finland,PPI (YoY),Finnish PPI (YoY) (Dec),2001-12-01 00:00:00,-5.56
