,ReportDateTime,Country,Indicator,FullName,Period,Value
5302,2021-03-01 19:30:00,Korea,Manufacturing PMI,S&P Global South Korea Manufacturing PMI (Feb),2021-02-01,55.3
5303,2021-03-02 19:30:00,Hong Kong,Manufacturing PMI,S&P Global Hong Kong Manufacturing PMI (Feb),2021-02-01,50.2
5305,2021-03-23 17:00:00,Australia,Manufacturing PMI,Judo Bank Australia Manufacturing PMI,2021-03-01,57.0
5306,2021-03-23 19:30:00,Japan,Manufacturing PMI,au Jibun Bank Japan Manufacturing PMI (Mar),2021-03-01,52.0
5307,2021-03-24 03:15:00,France,Manufacturing PMI,HCOB France Manufacturing PMI (Mar),2021-03-01,58.8
5308,2021-03-24 03:30:00,Germany,Manufacturing PMI,HCOB Germany Manufacturing PMI (Mar),2021-03-01,66.6
5309,2021-03-24 04:00:00,Eurozone,Manufacturing PMI,HCOB Eurozone Manufacturing PMI (Mar),2021-03-01,62.4
5310,2021-03-24 04:30:00,United Kingdom,Manufacturing PMI,S&P Global/CIPS UK Manufacturing PMI (Mar),2021-03-01,57.9
5311,2021-03-24 08:45:00,United States,Manufacturing PMI,S&P Global US Manufacturing PMI (Mar),2021-03-01,59.0
5312,2021-03-29 03:00:00,Austria,Manufacturing PMI,Unicredit Bank Austria Manufacturing PMI (Mar),2021-03-01,63.4
5313,2021-03-30 20:00:00,China,Manufacturing PMI,Manufacturing PMI (Mar),2021-03-01,51.9
5315,2021-03-31 17:00:00,Australia,Manufacturing PMI,Judo Bank Australia Manufacturing PMI,2021-03-01,56.8
5316,2021-03-31 19:01:00,Ireland,Manufacturing PMI,AIB Ireland Manufacturing PMI (Mar),2021-03-01,57.1
5317,2021-03-31 19:30:00,Taiwan,Manufacturing PMI,S&P Global Taiwan Manufacturing PMI (Mar),2021-03-01,60.8
5318,2021-03-31 19:30:00,Indonesia,Manufacturing PMI,Nikkei Manufacturing PMI (Mar),2021-03-01,53.2
5319,2021-03-31 19:30:00,Korea,Manufacturing PMI,S&P Global South Korea Manufacturing PMI (Mar),2021-03-01,55.3
5320,2021-03-31 19:30:00,Japan,Manufacturing PMI,au Jibun Bank Japan Manufacturing PMI (Mar),2021-03-01,52.7
5322,2021-04-01 01:00:00,Russia,Manufacturing PMI,Russian S&P Global Manufacturing PMI (Mar),2021-03-01,51.1
5323,2021-04-01 01:30:00,Sweden,Manufacturing PMI,Manufacturing PMI (Mar),2021-03-01,63.7
5324,2021-04-01 02:00:00,Poland,Manufacturing PMI,S&P Global Poland Manufacturing PMI (Mar),2021-03-01,54.3
5325,2021-04-01 02:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Mar),2021-03-01,48.7
5326,2021-04-01 02:00:00,Turkiye,Manufacturing PMI,Istanbul Chamber of Industry Turkey Manufacturing PMI (Mar),2021-03-01,52.6
5327,2021-04-01 02:15:00,Spain,Manufacturing PMI,HCOB Spain Manufacturing PMI (Mar),2021-03-01,56.9
5328,2021-04-01 02:30:00,Switzerland,Manufacturing PMI,procure.ch PMI (Mar),2021-03-01,66.3
5329,2021-04-01 02:30:00,Switzerland,Manufacturing PMI,procure.ch PMI (Mar),2021-03-01,66.3
5330,2021-04-01 02:45:00,Italy,Manufacturing PMI,HCOB Italy Manufacturing PMI (Mar),2021-03-01,59.8
5331,2021-04-01 02:50:00,France,Manufacturing PMI,HCOB France Manufacturing PMI (Mar),2021-03-01,59.3
5332,2021-04-01 02:55:00,Germany,Manufacturing PMI,HCOB Germany Manufacturing PMI (Mar),2021-03-01,66.6
5333,2021-04-01 03:00:00,Eurozone,Manufacturing PMI,HCOB Eurozone Manufacturing PMI (Mar),2021-03-01,62.5
5334,2021-04-01 03:00:00,Greece,Manufacturing PMI,S&P Global Greece Manufacturing PMI (Mar),2021-03-01,51.8
5335,2021-04-01 03:30:00,United Kingdom,Manufacturing PMI,S&P Global/CIPS UK Manufacturing PMI (Mar),2021-03-01,58.9
5336,2021-04-01 04:00:00,South Africa,Manufacturing PMI,Manufacturing PMI,2021-03-01,57.4
5337,2021-04-01 08:00:00,Brazil,Manufacturing PMI,S&P Global Manufacturing PMI (Mar),2021-03-01,52.8
5338,2021-04-01 08:30:00,Canada,Manufacturing PMI,S&P Global Canada Manufacturing PMI (Mar),2021-03-01,58.5
5339,2021-04-01 08:45:00,United States,Manufacturing PMI,S&P Global US Manufacturing PMI (Mar),2021-03-01,59.1
5341,2021-04-04 19:30:00,Philippines,Manufacturing PMI,S&P Global Philippines Manufacturing PMI (Mar),2021-03-01,52.2
5342,2021-04-05 00:00:00,India,Manufacturing PMI,S&P Global India Manufacturing PMI (Mar),2021-03-01,55.4
5344,2021-04-05 09:30:00,Mexico,Manufacturing PMI,S&P Global Mexico Manufacturing PMI (Mar),2021-03-01,45.6
5345,2021-04-06 03:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Mar),2021-03-01,60.4
5346,2021-04-07 19:30:00,Hong Kong,Manufacturing PMI,S&P Global Hong Kong Manufacturing PMI (Mar),2021-03-01,50.5
5347,2021-04-22 18:00:00,Australia,Manufacturing PMI,Judo Bank Australia Manufacturing PMI,2021-04-01,59.6
5348,2021-04-22 19:30:00,Japan,Manufacturing PMI,au Jibun Bank Japan Manufacturing PMI (Apr),2021-04-01,53.3
5349,2021-04-23 02:15:00,France,Manufacturing PMI,HCOB France Manufacturing PMI (Apr),2021-04-01,59.2
5350,2021-04-23 02:30:00,Germany,Manufacturing PMI,HCOB Germany Manufacturing PMI (Apr),2021-04-01,66.4
5351,2021-04-23 03:00:00,Eurozone,Manufacturing PMI,HCOB Eurozone Manufacturing PMI (Apr),2021-04-01,63.3
5352,2021-04-23 03:30:00,United Kingdom,Manufacturing PMI,S&P Global/CIPS UK Manufacturing PMI,2021-04-01,60.7
5353,2021-04-23 08:45:00,United States,Manufacturing PMI,S&P Global US Manufacturing PMI (Apr),2021-04-01,60.6
5354,2021-04-28 03:00:00,Austria,Manufacturing PMI,Unicredit Bank Austria Manufacturing PMI (Apr),2021-04-01,64.7
5355,2021-04-29 19:30:00,Japan,Manufacturing PMI,au Jibun Bank Japan Manufacturing PMI (Apr),2021-04-01,53.6
5356,2021-04-29 20:00:00,China,Manufacturing PMI,Manufacturing PMI (Apr),2021-04-01,51.1
5359,2021-05-02 18:00:00,Australia,Manufacturing PMI,Judo Bank Australia Manufacturing PMI,2021-04-01,59.7
5360,2021-05-02 19:30:00,Korea,Manufacturing PMI,S&P Global South Korea Manufacturing PMI (Apr),2021-04-01,54.6
5361,2021-05-02 19:30:00,Taiwan,Manufacturing PMI,S&P Global Taiwan Manufacturing PMI (Apr),2021-04-01,62.4
5362,2021-05-02 19:30:00,Indonesia,Manufacturing PMI,Nikkei Manufacturing PMI (Apr),2021-04-01,54.6
5363,2021-05-02 19:30:00,Philippines,Manufacturing PMI,S&P Global Philippines Manufacturing PMI (Apr),2021-04-01,49.0
5364,2021-05-03 00:00:00,India,Manufacturing PMI,S&P Global India Manufacturing PMI (Apr),2021-04-01,55.5
5365,2021-05-03 01:30:00,Sweden,Manufacturing PMI,Manufacturing PMI (Apr),2021-04-01,69.1
5366,2021-05-03 02:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Apr),2021-04-01,50.8
5367,2021-05-03 02:00:00,Turkiye,Manufacturing PMI,Istanbul Chamber of Industry Turkey Manufacturing PMI (Apr),2021-04-01,50.4
5368,2021-05-03 02:15:00,Spain,Manufacturing PMI,HCOB Spain Manufacturing PMI (Apr),2021-04-01,57.7
5369,2021-05-03 02:30:00,Switzerland,Manufacturing PMI,procure.ch PMI (Apr),2021-04-01,69.5
5370,2021-05-03 02:30:00,Switzerland,Manufacturing PMI,procure.ch PMI (Apr),2021-04-01,69.5
5371,2021-05-03 02:45:00,Italy,Manufacturing PMI,HCOB Italy Manufacturing PMI (Apr),2021-04-01,60.7
5372,2021-05-03 02:50:00,France,Manufacturing PMI,HCOB France Manufacturing PMI (Apr),2021-04-01,58.9
5373,2021-05-03 02:55:00,Germany,Manufacturing PMI,HCOB Germany Manufacturing PMI (Apr),2021-04-01,66.2
5374,2021-05-03 03:00:00,Eurozone,Manufacturing PMI,HCOB Eurozone Manufacturing PMI (Apr),2021-04-01,62.9
5375,2021-05-03 03:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Apr),2021-04-01,59.1
5376,2021-05-03 04:00:00,South Africa,Manufacturing PMI,Manufacturing PMI,2021-04-01,56.2
5377,2021-05-03 08:00:00,Brazil,Manufacturing PMI,S&P Global Manufacturing PMI (Apr),2021-04-01,52.3
5378,2021-05-03 08:30:00,Canada,Manufacturing PMI,S&P Global Canada Manufacturing PMI (Apr),2021-04-01,57.2
5379,2021-05-03 08:45:00,United States,Manufacturing PMI,S&P Global US Manufacturing PMI (Apr),2021-04-01,60.5
5381,2021-05-03 09:30:00,Mexico,Manufacturing PMI,S&P Global Mexico Manufacturing PMI (Apr),2021-04-01,48.4
5382,2021-05-03 19:01:00,Ireland,Manufacturing PMI,AIB Ireland Manufacturing PMI (Apr),2021-04-01,60.8
5383,2021-05-04 01:00:00,Russia,Manufacturing PMI,Russian S&P Global Manufacturing PMI (Apr),2021-04-01,50.4
5384,2021-05-04 02:00:00,Poland,Manufacturing PMI,S&P Global Poland Manufacturing PMI (Apr),2021-04-01,53.7
5385,2021-05-04 03:00:00,Greece,Manufacturing PMI,S&P Global Greece Manufacturing PMI (Apr),2021-04-01,54.4
5386,2021-05-04 03:30:00,United Kingdom,Manufacturing PMI,S&P Global/CIPS UK Manufacturing PMI (Apr),2021-04-01,60.9
5387,2021-05-04 19:30:00,Hong Kong,Manufacturing PMI,S&P Global Hong Kong Manufacturing PMI (Apr),2021-04-01,50.3
5389,2021-05-20 18:00:00,Australia,Manufacturing PMI,Judo Bank Australia Manufacturing PMI,2021-05-01,59.9
5390,2021-05-20 19:30:00,Japan,Manufacturing PMI,au Jibun Bank Japan Manufacturing PMI (May),2021-05-01,52.5
5391,2021-05-21 02:15:00,France,Manufacturing PMI,HCOB France Manufacturing PMI (May),2021-05-01,59.2
5392,2021-05-21 02:30:00,Germany,Manufacturing PMI,HCOB Germany Manufacturing PMI (May),2021-05-01,64.0
5393,2021-05-21 03:00:00,Eurozone,Manufacturing PMI,HCOB Eurozone Manufacturing PMI (May),2021-05-01,62.8
5394,2021-05-21 03:30:00,United Kingdom,Manufacturing PMI,S&P Global/CIPS UK Manufacturing PMI (May),2021-05-01,66.1
5395,2021-05-21 08:45:00,United States,Manufacturing PMI,S&P Global US Manufacturing PMI (May),2021-05-01,61.5
5396,2021-05-27 03:00:00,Austria,Manufacturing PMI,Unicredit Bank Austria Manufacturing PMI (May),2021-05-01,66.4
5397,2021-05-30 20:00:00,China,Manufacturing PMI,Manufacturing PMI (May),2021-05-01,51.0
5399,2021-05-31 18:00:00,Australia,Manufacturing PMI,Judo Bank Australia Manufacturing PMI,2021-05-01,60.4
5400,2021-05-31 19:01:00,Ireland,Manufacturing PMI,AIB Ireland Manufacturing PMI (May),2021-05-01,64.1
5401,2021-05-31 19:30:00,Taiwan,Manufacturing PMI,S&P Global Taiwan Manufacturing PMI (May),2021-05-01,62.0
5402,2021-05-31 19:30:00,Philippines,Manufacturing PMI,S&P Global Philippines Manufacturing PMI (May),2021-05-01,49.9
5403,2021-05-31 19:30:00,Korea,Manufacturing PMI,S&P Global South Korea Manufacturing PMI (May),2021-05-01,53.7
5404,2021-05-31 19:30:00,Japan,Manufacturing PMI,au Jibun Bank Japan Manufacturing PMI (May),2021-05-01,53.0
5406,2021-06-01 00:00:00,India,Manufacturing PMI,S&P Global India Manufacturing PMI (May),2021-05-01,50.8
5407,2021-06-01 01:00:00,Russia,Manufacturing PMI,Russian S&P Global Manufacturing PMI (May),2021-05-01,51.9
5408,2021-06-01 01:30:00,Sweden,Manufacturing PMI,Manufacturing PMI (May),2021-05-01,66.4
5409,2021-06-01 02:00:00,Poland,Manufacturing PMI,S&P Global Poland Manufacturing PMI (May),2021-05-01,57.2
5410,2021-06-01 02:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (May),2021-05-01,52.8
5411,2021-06-01 02:00:00,Turkiye,Manufacturing PMI,Istanbul Chamber of Industry Turkey Manufacturing PMI (May),2021-05-01,49.3
5412,2021-06-01 02:15:00,Spain,Manufacturing PMI,HCOB Spain Manufacturing PMI (May),2021-05-01,59.4
5413,2021-06-01 02:30:00,Switzerland,Manufacturing PMI,procure.ch PMI (May),2021-05-01,69.9
5414,2021-06-01 02:30:00,Switzerland,Manufacturing PMI,procure.ch PMI (May),2021-05-01,69.9
5415,2021-06-01 02:45:00,Italy,Manufacturing PMI,HCOB Italy Manufacturing PMI (May),2021-05-01,62.3
5416,2021-06-01 02:50:00,France,Manufacturing PMI,HCOB France Manufacturing PMI (May),2021-05-01,59.4
5417,2021-06-01 02:55:00,Germany,Manufacturing PMI,HCOB Germany Manufacturing PMI (May),2021-05-01,64.4
5418,2021-06-01 03:00:00,Eurozone,Manufacturing PMI,HCOB Eurozone Manufacturing PMI (May),2021-05-01,63.1
5419,2021-06-01 03:00:00,Norway,Manufacturing PMI,Manufacturing PMI (May),2021-05-01,58.5
5420,2021-06-01 03:00:00,Greece,Manufacturing PMI,S&P Global Greece Manufacturing PMI (May),2021-05-01,58.0
5421,2021-06-01 03:30:00,United Kingdom,Manufacturing PMI,S&P Global/CIPS UK Manufacturing PMI (May),2021-05-01,65.6
5422,2021-06-01 08:00:00,Brazil,Manufacturing PMI,S&P Global Manufacturing PMI (May),2021-05-01,53.7
5423,2021-06-01 08:30:00,Canada,Manufacturing PMI,S&P Global Canada Manufacturing PMI (May),2021-05-01,57.0
5424,2021-06-01 08:45:00,United States,Manufacturing PMI,S&P Global US Manufacturing PMI (May),2021-05-01,62.1
5426,2021-06-01 09:30:00,Mexico,Manufacturing PMI,S&P Global Mexico Manufacturing PMI (May),2021-05-01,47.6
5427,2021-06-01 19:30:00,Indonesia,Manufacturing PMI,Nikkei Manufacturing PMI (May),2021-05-01,55.3
5428,2021-06-02 19:30:00,Hong Kong,Manufacturing PMI,S&P Global Hong Kong Manufacturing PMI (May),2021-05-01,52.5
5430,2021-06-22 18:00:00,Australia,Manufacturing PMI,Judo Bank Australia Manufacturing PMI,2021-06-01,58.4
5431,2021-06-22 19:30:00,Japan,Manufacturing PMI,au Jibun Bank Japan Manufacturing PMI (Jun),2021-06-01,51.5
5432,2021-06-23 02:15:00,France,Manufacturing PMI,HCOB France Manufacturing PMI (Jun),2021-06-01,58.6
5433,2021-06-23 02:30:00,Germany,Manufacturing PMI,HCOB Germany Manufacturing PMI (Jun),2021-06-01,64.9
5434,2021-06-23 03:00:00,Eurozone,Manufacturing PMI,HCOB Eurozone Manufacturing PMI (Jun),2021-06-01,63.1
5435,2021-06-23 03:30:00,United Kingdom,Manufacturing PMI,S&P Global/CIPS UK Manufacturing PMI,2021-06-01,64.2
5436,2021-06-23 08:45:00,United States,Manufacturing PMI,S&P Global US Manufacturing PMI (Jun),2021-06-01,62.6
5437,2021-06-28 03:00:00,Austria,Manufacturing PMI,Unicredit Bank Austria Manufacturing PMI (Jun),2021-06-01,67.0
5438,2021-06-29 20:00:00,China,Manufacturing PMI,Manufacturing PMI (Jun),2021-06-01,50.9
5440,2021-06-30 18:00:00,Australia,Manufacturing PMI,Judo Bank Australia Manufacturing PMI,2021-06-01,58.6
5441,2021-06-30 19:01:00,Ireland,Manufacturing PMI,AIB Ireland Manufacturing PMI (Jun),2021-06-01,64.0
5442,2021-06-30 19:30:00,Taiwan,Manufacturing PMI,S&P Global Taiwan Manufacturing PMI (Jun),2021-06-01,57.6
5443,2021-06-30 19:30:00,Indonesia,Manufacturing PMI,Nikkei Manufacturing PMI (Jun),2021-06-01,53.5
5444,2021-06-30 19:30:00,Philippines,Manufacturing PMI,S&P Global Philippines Manufacturing PMI (Jun),2021-06-01,50.8
5445,2021-06-30 19:30:00,Korea,Manufacturing PMI,S&P Global South Korea Manufacturing PMI (Jun),2021-06-01,53.9
5446,2021-06-30 19:30:00,Japan,Manufacturing PMI,au Jibun Bank Japan Manufacturing PMI (Jun),2021-06-01,52.4
5448,2021-07-01 00:00:00,India,Manufacturing PMI,S&P Global India Manufacturing PMI (Jun),2021-06-01,48.1
5449,2021-07-01 01:00:00,Russia,Manufacturing PMI,Russian S&P Global Manufacturing PMI (Jun),2021-06-01,49.2
5450,2021-07-01 01:30:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jun),2021-06-01,65.8
5451,2021-07-01 02:00:00,Poland,Manufacturing PMI,S&P Global Poland Manufacturing PMI (Jun),2021-06-01,59.4
5452,2021-07-01 02:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jun),2021-06-01,54.7
5453,2021-07-01 02:00:00,Turkiye,Manufacturing PMI,Istanbul Chamber of Industry Turkey Manufacturing PMI (Jun),2021-06-01,51.3
5454,2021-07-01 02:15:00,Spain,Manufacturing PMI,HCOB Spain Manufacturing PMI (Jun),2021-06-01,60.4
5455,2021-07-01 02:30:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jun),2021-06-01,66.7
5456,2021-07-01 02:30:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jun),2021-06-01,66.7
5457,2021-07-01 02:45:00,Italy,Manufacturing PMI,HCOB Italy Manufacturing PMI (Jun),2021-06-01,62.2
5458,2021-07-01 02:50:00,France,Manufacturing PMI,HCOB France Manufacturing PMI (Jun),2021-06-01,59.0
5459,2021-07-01 02:55:00,Germany,Manufacturing PMI,HCOB Germany Manufacturing PMI (Jun),2021-06-01,65.1
5460,2021-07-01 03:00:00,Eurozone,Manufacturing PMI,HCOB Eurozone Manufacturing PMI (Jun),2021-06-01,63.4
5461,2021-07-01 03:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Jun),2021-06-01,60.8
5462,2021-07-01 03:00:00,Greece,Manufacturing PMI,S&P Global Greece Manufacturing PMI (Jun),2021-06-01,58.6
5463,2021-07-01 03:30:00,United Kingdom,Manufacturing PMI,S&P Global/CIPS UK Manufacturing PMI (Jun),2021-06-01,63.9
5464,2021-07-01 04:00:00,South Africa,Manufacturing PMI,Manufacturing PMI,2021-06-01,57.4
5465,2021-07-01 08:00:00,Brazil,Manufacturing PMI,S&P Global Manufacturing PMI (Jun),2021-06-01,56.4
5466,2021-07-01 08:45:00,United States,Manufacturing PMI,S&P Global US Manufacturing PMI (Jun),2021-06-01,62.1
5468,2021-07-01 09:30:00,Mexico,Manufacturing PMI,S&P Global Mexico Manufacturing PMI (Jun),2021-06-01,48.8
5469,2021-07-02 08:30:00,Canada,Manufacturing PMI,S&P Global Canada Manufacturing PMI (Jun),2021-06-01,56.5
5470,2021-07-05 19:30:00,Hong Kong,Manufacturing PMI,S&P Global Hong Kong Manufacturing PMI (Jun),2021-06-01,51.4
5472,2021-07-22 18:00:00,Australia,Manufacturing PMI,Judo Bank Australia Manufacturing PMI,2021-07-01,56.8
5473,2021-07-23 02:15:00,France,Manufacturing PMI,HCOB France Manufacturing PMI (Jul),2021-07-01,58.1
5474,2021-07-23 02:30:00,Germany,Manufacturing PMI,HCOB Germany Manufacturing PMI (Jul),2021-07-01,65.6
5475,2021-07-23 03:00:00,Eurozone,Manufacturing PMI,HCOB Eurozone Manufacturing PMI (Jul),2021-07-01,62.6
5476,2021-07-23 03:30:00,United Kingdom,Manufacturing PMI,S&P Global/CIPS UK Manufacturing PMI,2021-07-01,60.4
5477,2021-07-23 08:45:00,United States,Manufacturing PMI,S&P Global US Manufacturing PMI (Jul),2021-07-01,63.1
5478,2021-07-25 19:30:00,Japan,Manufacturing PMI,au Jibun Bank Japan Manufacturing PMI (Jul),2021-07-01,52.2
5479,2021-07-28 03:00:00,Austria,Manufacturing PMI,Unicredit Bank Austria Manufacturing PMI (Jul),2021-07-01,63.9
5480,2021-07-30 20:00:00,China,Manufacturing PMI,Manufacturing PMI (Jul),2021-07-01,50.4
5482,2021-08-01 18:00:00,Australia,Manufacturing PMI,Judo Bank Australia Manufacturing PMI,2021-07-01,56.9
5483,2021-08-01 19:30:00,Korea,Manufacturing PMI,S&P Global South Korea Manufacturing PMI (Jul),2021-07-01,53.0
5484,2021-08-01 19:30:00,Japan,Manufacturing PMI,au Jibun Bank Japan Manufacturing PMI (Jul),2021-07-01,53.0
5485,2021-08-01 19:30:00,Taiwan,Manufacturing PMI,S&P Global Taiwan Manufacturing PMI (Jul),2021-07-01,59.7
5486,2021-08-01 19:30:00,Indonesia,Manufacturing PMI,Nikkei Manufacturing PMI (Jul),2021-07-01,40.1
5487,2021-08-01 19:30:00,Philippines,Manufacturing PMI,S&P Global Philippines Manufacturing PMI (Jul),2021-07-01,50.4
5489,2021-08-02 00:00:00,India,Manufacturing PMI,S&P Global India Manufacturing PMI (Jul),2021-07-01,55.3
5490,2021-08-02 01:00:00,Russia,Manufacturing PMI,Russian S&P Global Manufacturing PMI (Jul),2021-07-01,47.5
5491,2021-08-02 01:30:00,Sweden,Manufacturing PMI,Manufacturing PMI (Jul),2021-07-01,65.3
5492,2021-08-02 02:00:00,Poland,Manufacturing PMI,S&P Global Poland Manufacturing PMI (Jul),2021-07-01,57.6
5493,2021-08-02 02:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Jul),2021-07-01,55.6
5494,2021-08-02 02:00:00,Turkiye,Manufacturing PMI,Istanbul Chamber of Industry Turkey Manufacturing PMI (Jul),2021-07-01,54.0
5495,2021-08-02 02:15:00,Spain,Manufacturing PMI,HCOB Spain Manufacturing PMI (Jul),2021-07-01,59.0
5496,2021-08-02 02:30:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jul),2021-07-01,71.1
5497,2021-08-02 02:30:00,Switzerland,Manufacturing PMI,procure.ch PMI (Jul),2021-07-01,71.1
5498,2021-08-02 02:45:00,Italy,Manufacturing PMI,HCOB Italy Manufacturing PMI (Jul),2021-07-01,60.3
5499,2021-08-02 02:50:00,France,Manufacturing PMI,HCOB France Manufacturing PMI (Jul),2021-07-01,58.0
5500,2021-08-02 02:55:00,Germany,Manufacturing PMI,HCOB Germany Manufacturing PMI (Jul),2021-07-01,65.9
5501,2021-08-02 03:00:00,Eurozone,Manufacturing PMI,HCOB Eurozone Manufacturing PMI (Jul),2021-07-01,62.8
5502,2021-08-02 03:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Jul),2021-07-01,63.3
5503,2021-08-02 03:00:00,Greece,Manufacturing PMI,S&P Global Greece Manufacturing PMI (Jul),2021-07-01,57.4
5504,2021-08-02 03:30:00,United Kingdom,Manufacturing PMI,S&P Global/CIPS UK Manufacturing PMI (Jul),2021-07-01,60.4
5505,2021-08-02 04:00:00,South Africa,Manufacturing PMI,Manufacturing PMI,2021-07-01,43.5
5506,2021-08-02 08:00:00,Brazil,Manufacturing PMI,S&P Global Manufacturing PMI (Jul),2021-07-01,56.7
5507,2021-08-02 08:45:00,United States,Manufacturing PMI,S&P Global US Manufacturing PMI (Jul),2021-07-01,63.4
5509,2021-08-02 09:30:00,Mexico,Manufacturing PMI,S&P Global Mexico Manufacturing PMI (Jul),2021-07-01,49.6
5510,2021-08-02 19:01:00,Ireland,Manufacturing PMI,AIB Ireland Manufacturing PMI (Jul),2021-07-01,63.3
5511,2021-08-03 08:30:00,Canada,Manufacturing PMI,S&P Global Canada Manufacturing PMI (Jul),2021-07-01,56.2
5512,2021-08-03 19:30:00,Hong Kong,Manufacturing PMI,S&P Global Hong Kong Manufacturing PMI (Jul),2021-07-01,51.3
5514,2021-08-22 18:00:00,Australia,Manufacturing PMI,Judo Bank Australia Manufacturing PMI,2021-08-01,51.7
5515,2021-08-22 19:30:00,Japan,Manufacturing PMI,au Jibun Bank Japan Manufacturing PMI (Aug),2021-08-01,52.4
5516,2021-08-23 02:15:00,France,Manufacturing PMI,HCOB France Manufacturing PMI (Aug),2021-08-01,57.3
5517,2021-08-23 02:30:00,Germany,Manufacturing PMI,HCOB Germany Manufacturing PMI (Aug),2021-08-01,62.7
5518,2021-08-23 03:00:00,Eurozone,Manufacturing PMI,HCOB Eurozone Manufacturing PMI (Aug),2021-08-01,61.5
5519,2021-08-23 03:30:00,United Kingdom,Manufacturing PMI,S&P Global/CIPS UK Manufacturing PMI (Aug),2021-08-01,60.1
5520,2021-08-23 08:45:00,United States,Manufacturing PMI,S&P Global US Manufacturing PMI (Aug),2021-08-01,61.2
5521,2021-08-27 03:00:00,Austria,Manufacturing PMI,Unicredit Bank Austria Manufacturing PMI (Aug),2021-08-01,61.8
5522,2021-08-30 20:00:00,China,Manufacturing PMI,Manufacturing PMI (Aug),2021-08-01,50.1
5524,2021-08-31 18:00:00,Australia,Manufacturing PMI,Judo Bank Australia Manufacturing PMI,2021-08-01,52.0
5525,2021-08-31 19:01:00,Ireland,Manufacturing PMI,AIB Ireland Manufacturing PMI (Aug),2021-08-01,62.8
5526,2021-08-31 19:30:00,Taiwan,Manufacturing PMI,S&P Global Taiwan Manufacturing PMI (Aug),2021-08-01,58.5
5527,2021-08-31 19:30:00,Indonesia,Manufacturing PMI,Nikkei Manufacturing PMI (Aug),2021-08-01,43.7
5528,2021-08-31 19:30:00,Philippines,Manufacturing PMI,S&P Global Philippines Manufacturing PMI (Aug),2021-08-01,46.4
5529,2021-08-31 19:30:00,Korea,Manufacturing PMI,S&P Global South Korea Manufacturing PMI (Aug),2021-08-01,51.2
5530,2021-08-31 19:30:00,Japan,Manufacturing PMI,au Jibun Bank Japan Manufacturing PMI (Aug),2021-08-01,52.7
5532,2021-09-01 00:00:00,India,Manufacturing PMI,S&P Global India Manufacturing PMI (Aug),2021-08-01,52.3
5533,2021-09-01 01:00:00,Russia,Manufacturing PMI,Russian S&P Global Manufacturing PMI (Aug),2021-08-01,46.5
5534,2021-09-01 01:30:00,Sweden,Manufacturing PMI,Manufacturing PMI (Aug),2021-08-01,60.1
5535,2021-09-01 02:00:00,Poland,Manufacturing PMI,S&P Global Poland Manufacturing PMI (Aug),2021-08-01,56.0
5536,2021-09-01 02:00:00,Hungary,Manufacturing PMI,Manufacturing PMI (Aug),2021-08-01,55.9
5537,2021-09-01 02:00:00,Turkiye,Manufacturing PMI,Istanbul Chamber of Industry Turkey Manufacturing PMI (Aug),2021-08-01,54.1
5538,2021-09-01 02:15:00,Spain,Manufacturing PMI,HCOB Spain Manufacturing PMI (Aug),2021-08-01,59.5
5539,2021-09-01 02:30:00,Switzerland,Manufacturing PMI,procure.ch PMI (Aug),2021-08-01,67.7
5540,2021-09-01 02:30:00,Switzerland,Manufacturing PMI,procure.ch PMI (Aug),2021-08-01,67.7
5541,2021-09-01 02:45:00,Italy,Manufacturing PMI,HCOB Italy Manufacturing PMI (Aug),2021-08-01,60.9
5542,2021-09-01 02:50:00,France,Manufacturing PMI,HCOB France Manufacturing PMI (Aug),2021-08-01,57.5
5543,2021-09-01 02:55:00,Germany,Manufacturing PMI,HCOB Germany Manufacturing PMI (Aug),2021-08-01,62.6
5544,2021-09-01 03:00:00,Eurozone,Manufacturing PMI,HCOB Eurozone Manufacturing PMI (Aug),2021-08-01,61.4
5545,2021-09-01 03:00:00,Norway,Manufacturing PMI,Manufacturing PMI (Aug),2021-08-01,62.2
5546,2021-09-01 03:00:00,Greece,Manufacturing PMI,S&P Global Greece Manufacturing PMI (Aug),2021-08-01,59.3
5547,2021-09-01 03:30:00,United Kingdom,Manufacturing PMI,S&P Global/CIPS UK Manufacturing PMI (Aug),2021-08-01,60.3
5548,2021-09-01 04:00:00,South Africa,Manufacturing PMI,Manufacturing PMI,2021-08-01,57.9
5549,2021-09-01 08:00:00,Brazil,Manufacturing PMI,S&P Global Manufacturing PMI (Aug),2021-08-01,53.6
5550,2021-09-01 08:30:00,Canada,Manufacturing PMI,S&P Global Canada Manufacturing PMI (Aug),2021-08-01,57.2
