,ReportDateTime,Country,Indicator,FullName,Period,Value
10489,2020-12-01 18:00:00,Korea,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,-0.1
10490,2020-12-02 02:30:00,Switzerland,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,-0.2
10491,2020-12-02 02:30:00,Switzerland,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,-0.2
10492,2020-12-03 02:00:00,Turkiye,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,2.3
10493,2020-12-03 20:00:00,Philippines,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,1.1
10494,2020-12-04 11:00:00,Russia,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,0.7
10495,2020-12-04 19:00:00,Colombia,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,-0.15
10496,2020-12-06 03:35:00,Kuwait,CPI (MoM),CPI (MoM) (Oct),2020-10-01 00:00:00,0.17
10498,2020-12-07 07:00:00,Chile,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,-0.1
10499,2020-12-08 03:00:00,Taiwan,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,0.35
10500,2020-12-08 07:00:00,Brazil,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,0.89
10501,2020-12-08 20:30:00,China,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,-0.6
10503,2020-12-09 03:00:00,South Africa,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,0.0
10505,2020-12-09 07:00:00,Mexico,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,0.08
10506,2020-12-10 02:00:00,Norway,CPI (MoM),CPI (MoM),2020-11-01 00:00:00,-0.7
10507,2020-12-10 03:00:00,Czechia,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,0.0
10508,2020-12-10 03:30:00,Sweden,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,0.0
10509,2020-12-10 06:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Nov),2020-11-01 00:00:00,0.3
10511,2020-12-10 08:30:00,United States,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,0.2
10513,2020-12-11 02:00:00,Germany,CPI (MoM),German CPI (MoM) (Nov),2020-11-01 00:00:00,-0.8
10514,2020-12-11 03:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Nov),2020-11-01 00:00:00,0.2
10515,2020-12-14 00:10:00,Qatar,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,-0.4
10516,2020-12-14 06:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Nov),2020-11-01 00:00:00,-0.3
10517,2020-12-15 02:33:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,-0.1
10518,2020-12-15 02:45:00,France,CPI (MoM),French CPI (MoM) (Nov),2020-11-01 00:00:00,0.2
10519,2020-12-15 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Nov),2020-11-01 00:00:00,-0.1
10520,2020-12-15 04:00:00,Poland,CPI (MoM),CPI (MoM),2020-11-01 00:00:00,0.1
10521,2020-12-15 11:30:00,Israel,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,-0.2
10522,2020-12-15 14:00:00,Argentina,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,3.0
10524,2020-12-16 02:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,-0.1
10526,2020-12-16 08:30:00,Canada,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,0.1
10528,2020-12-17 05:00:00,Eurozone,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,-0.3
10529,2020-12-17 18:30:00,Japan,CPI (MoM),National CPI (MoM),2020-11-01 00:00:00,-0.4
10531,2020-12-23 04:30:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Dec),2020-12-01 00:00:00,0.03
10532,2020-12-30 03:00:00,Spain,CPI (MoM),Spanish CPI (MoM),2020-12-01 00:00:00,0.2
10533,2020-12-30 03:48:00,Kuwait,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,0.25
10534,2020-12-30 07:06:00,United Arab Emirates,CPI (MoM),CPI (MoM) (Nov),2020-11-01 00:00:00,-0.11
10535,2020-12-30 18:00:00,Korea,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.2
10536,2020-12-31 11:00:00,Russia,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.8
10537,2021-01-03 05:45:00,Peru,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.05
10538,2021-01-04 02:00:00,Turkiye,CPI (MoM),CPI (MoM),2020-12-01 00:00:00,1.25
10539,2021-01-04 06:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Dec),2020-12-01 00:00:00,-0.1
10540,2021-01-04 20:00:00,Philippines,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.9
10541,2021-01-05 02:30:00,Switzerland,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,-0.1
10542,2021-01-05 02:30:00,Switzerland,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,-0.1
10543,2021-01-05 19:00:00,Colombia,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.38
10544,2021-01-06 02:45:00,France,CPI (MoM),French CPI (MoM) (Dec),2020-12-01 00:00:00,0.2
10545,2021-01-06 08:00:00,Germany,CPI (MoM),German CPI (MoM) (Dec),2020-12-01 00:00:00,0.5
10546,2021-01-07 03:00:00,Taiwan,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.17
10547,2021-01-07 04:00:00,Poland,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.1
10550,2021-01-07 07:00:00,Mexico,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.38
10552,2021-01-08 06:00:00,Chile,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.3
10553,2021-01-10 20:30:00,China,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.7
10554,2021-01-11 02:00:00,Norway,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.4
10555,2021-01-12 07:00:00,Brazil,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,1.35
10556,2021-01-12 11:00:00,Russia,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.8
10557,2021-01-13 00:00:00,Qatar,CPI (MoM),CPI (MoM),2020-12-01 00:00:00,0.02
10558,2021-01-13 03:00:00,Czechia,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,-0.2
10559,2021-01-13 06:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Dec),2020-12-01 00:00:00,-0.1
10561,2021-01-13 08:30:00,United States,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.4
10563,2021-01-14 00:55:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,-0.2
10564,2021-01-14 06:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Dec),2020-12-01 00:00:00,0.3
10565,2021-01-14 14:00:00,Argentina,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,3.7
10566,2021-01-15 02:45:00,France,CPI (MoM),French CPI (MoM) (Dec),2020-12-01 00:00:00,0.2
10567,2021-01-15 03:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Dec),2020-12-01 00:00:00,0.2
10568,2021-01-15 03:30:00,Sweden,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.7
10569,2021-01-15 04:00:00,Poland,CPI (MoM),CPI (MoM),2020-12-01 00:00:00,0.1
10570,2021-01-15 07:00:00,Israel,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,-0.1
10571,2021-01-18 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Dec),2020-12-01 00:00:00,0.2
10572,2021-01-19 02:00:00,Germany,CPI (MoM),German CPI (MoM) (Dec),2020-12-01 00:00:00,0.5
10574,2021-01-20 02:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.3
10576,2021-01-20 03:00:00,South Africa,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.2
10578,2021-01-20 05:00:00,Eurozone,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.3
10580,2021-01-20 08:30:00,Canada,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,-0.2
10581,2021-01-21 18:30:00,Japan,CPI (MoM),National CPI (MoM),2020-12-01 00:00:00,-0.3
10583,2021-01-28 05:30:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Jan),2021-01-01 00:00:00,0.44
10584,2021-01-28 08:00:00,Germany,CPI (MoM),German CPI (MoM) (Jan),2021-01-01 00:00:00,0.8
10585,2021-01-29 03:00:00,Spain,CPI (MoM),Spanish CPI (MoM),2021-01-01 00:00:00,0.1
10586,2021-01-29 06:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Jan),2021-01-01 00:00:00,0.5
10587,2021-02-01 10:13:00,Peru,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.74
10588,2021-02-01 18:00:00,Korea,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.8
10589,2021-02-02 02:45:00,France,CPI (MoM),French CPI (MoM),2021-01-01 00:00:00,0.2
10590,2021-02-03 01:15:00,United Arab Emirates,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.09
10591,2021-02-03 02:00:00,Turkiye,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,1.68
10592,2021-02-03 05:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Jan),2021-01-01 00:00:00,0.5
10594,2021-02-03 05:00:00,Eurozone,CPI (MoM),CPI (MoM),2021-01-01 00:00:00,0.2
10595,2021-02-04 20:00:00,Philippines,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,1.3
10596,2021-02-05 03:00:00,Taiwan,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.51
10597,2021-02-05 11:00:00,Russia,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.7
10598,2021-02-05 19:00:00,Colombia,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.41
10599,2021-02-07 20:38:00,Kuwait,CPI (MoM),CPI (MoM) (Dec),2020-12-01 00:00:00,0.34
10600,2021-02-08 06:00:00,Chile,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.7
10601,2021-02-09 07:00:00,Brazil,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.25
10603,2021-02-09 07:00:00,Mexico,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.86
10604,2021-02-09 20:30:00,China,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,1.0
10605,2021-02-10 02:00:00,Germany,CPI (MoM),German CPI (MoM) (Jan),2021-01-01 00:00:00,0.8
10606,2021-02-10 02:00:00,Norway,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,1.1
10607,2021-02-10 06:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Jan),2021-01-01 00:00:00,-0.3
10609,2021-02-10 08:30:00,United States,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.3
10611,2021-02-11 14:00:00,Argentina,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,3.3
10612,2021-02-12 02:30:00,Switzerland,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.1
10613,2021-02-12 02:30:00,Switzerland,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.1
10614,2021-02-12 03:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Jan),2021-01-01 00:00:00,0.0
10615,2021-02-12 03:00:00,Czechia,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,1.3
10616,2021-02-13 19:00:00,Qatar,CPI (MoM),CPI (MoM),2021-01-01 00:00:00,1.2
10617,2021-02-15 04:00:00,Poland,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,1.2
10618,2021-02-15 11:30:00,Israel,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,-0.1
10619,2021-02-16 01:52:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.2
10621,2021-02-17 02:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,-0.2
10623,2021-02-17 03:00:00,South Africa,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.3
10625,2021-02-17 08:30:00,Canada,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.6
10626,2021-02-18 03:30:00,Sweden,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,-0.4
10627,2021-02-18 06:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Jan),2021-01-01 00:00:00,0.1
10628,2021-02-18 18:30:00,Japan,CPI (MoM),National CPI (MoM),2021-01-01 00:00:00,0.6
10629,2021-02-19 02:45:00,France,CPI (MoM),French CPI (MoM) (Jan),2021-01-01 00:00:00,0.1
10630,2021-02-19 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Jan),2021-01-01 00:00:00,0.7
10632,2021-02-23 05:00:00,Eurozone,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.2
10633,2021-02-24 04:27:00,Kuwait,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.08
10635,2021-02-25 05:30:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Feb),2021-02-01 00:00:00,0.22
10636,2021-02-26 02:45:00,France,CPI (MoM),French CPI (MoM),2021-02-01 00:00:00,-0.1
10637,2021-02-26 03:00:00,Spain,CPI (MoM),Spanish CPI (MoM),2021-02-01 00:00:00,-0.6
10638,2021-03-01 05:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Feb),2021-02-01 00:00:00,0.1
10639,2021-03-01 08:00:00,Germany,CPI (MoM),German CPI (MoM) (Feb),2021-02-01 00:00:00,0.7
10640,2021-03-01 10:38:00,Peru,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,-0.13
10641,2021-03-01 11:00:00,Peru,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,-0.13
10643,2021-03-03 02:00:00,Turkiye,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.91
10644,2021-03-03 02:30:00,Switzerland,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.2
10645,2021-03-03 02:30:00,Switzerland,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.2
10646,2021-03-03 18:00:00,Korea,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.5
10647,2021-03-04 20:00:00,Philippines,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.2
10648,2021-03-05 11:00:00,Russia,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.8
10649,2021-03-05 19:00:00,Colombia,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.64
10651,2021-03-08 06:00:00,Chile,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.2
10652,2021-03-09 03:00:00,Taiwan,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,-0.08
10654,2021-03-09 07:00:00,Mexico,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.63
10655,2021-03-09 20:30:00,China,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.6
10656,2021-03-10 02:00:00,Norway,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.7
10657,2021-03-10 03:00:00,Czechia,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.2
10658,2021-03-10 06:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Feb),2021-02-01 00:00:00,-0.5
10660,2021-03-10 08:30:00,United States,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.4
10662,2021-03-11 06:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Feb),2021-02-01 00:00:00,0.4
10663,2021-03-11 07:00:00,Brazil,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.86
10664,2021-03-11 14:00:00,Argentina,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,3.6
10665,2021-03-12 02:00:00,Germany,CPI (MoM),German CPI (MoM) (Feb),2021-02-01 00:00:00,0.7
10666,2021-03-12 03:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Feb),2021-02-01 00:00:00,-0.6
10667,2021-03-14 10:00:00,Qatar,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,1.13
10668,2021-03-15 00:57:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,-0.1
10669,2021-03-15 03:30:00,Sweden,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.3
10670,2021-03-15 04:00:00,Poland,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.5
10671,2021-03-15 11:30:00,Israel,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.3
10672,2021-03-16 02:45:00,France,CPI (MoM),French CPI (MoM) (Feb),2021-02-01 00:00:00,0.0
10673,2021-03-16 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Feb),2021-02-01 00:00:00,0.1
10675,2021-03-17 05:00:00,Eurozone,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.2
10677,2021-03-17 07:30:00,Canada,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.5
10678,2021-03-18 18:30:00,Japan,CPI (MoM),National CPI (MoM),2021-02-01 00:00:00,0.1
10680,2021-03-24 02:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.1
10682,2021-03-24 03:00:00,South Africa,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.7
10684,2021-03-28 00:35:00,United Arab Emirates,CPI (MoM),CPI (MoM) (Jan),2021-01-01 00:00:00,0.15
10685,2021-03-30 02:00:00,Spain,CPI (MoM),Spanish CPI (MoM),2021-03-01 00:00:00,1.0
10686,2021-03-30 04:30:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Mar),2021-03-01 00:00:00,0.27
10687,2021-03-30 07:00:00,Germany,CPI (MoM),German CPI (MoM) (Mar),2021-03-01 00:00:00,0.5
10688,2021-03-30 14:45:00,Kuwait,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.17
10689,2021-03-31 01:45:00,France,CPI (MoM),French CPI (MoM),2021-03-01 00:00:00,0.6
10690,2021-03-31 03:30:00,Portugal,CPI (MoM),Portuguese CPI (MoM),2021-03-01 00:00:00,1.4
10691,2021-03-31 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Mar),2021-03-01 00:00:00,0.3
10693,2021-03-31 04:00:00,Eurozone,CPI (MoM),CPI (MoM),2021-03-01 00:00:00,0.9
10694,2021-04-01 01:30:00,Switzerland,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.3
10695,2021-04-01 01:30:00,Switzerland,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.3
10696,2021-04-01 10:20:00,Peru,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.84
10697,2021-04-01 18:00:00,Korea,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.1
10698,2021-04-05 02:00:00,Turkiye,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,1.08
10699,2021-04-05 19:00:00,Colombia,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.51
10700,2021-04-05 20:00:00,Philippines,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,-0.2
10701,2021-04-06 11:00:00,Russia,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.7
10702,2021-04-08 03:00:00,Taiwan,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.34
10703,2021-04-08 05:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Mar),2021-03-01 00:00:00,0.8
10705,2021-04-08 06:00:00,Mexico,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.83
10706,2021-04-08 07:00:00,Chile,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.4
10707,2021-04-08 20:30:00,China,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,-0.5
10708,2021-04-09 01:00:00,Norway,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,-0.3
10709,2021-04-09 07:00:00,Brazil,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.93
10710,2021-04-13 02:00:00,Czechia,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.2
10711,2021-04-13 05:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Mar),2021-03-01 00:00:00,1.4
10713,2021-04-13 07:30:00,United States,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.6
10715,2021-04-14 02:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Mar),2021-03-01 00:00:00,1.0
10716,2021-04-14 02:30:00,Sweden,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.2
10717,2021-04-14 02:40:00,Qatar,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.16
10718,2021-04-14 06:00:00,Israel,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.6
10719,2021-04-15 00:56:00,Saudi Arabia,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,-0.1
10720,2021-04-15 01:00:00,Germany,CPI (MoM),German CPI (MoM) (Mar),2021-03-01 00:00:00,0.5
10721,2021-04-15 01:45:00,France,CPI (MoM),French CPI (MoM) (Mar),2021-03-01 00:00:00,0.6
10722,2021-04-15 03:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Mar),2021-03-01 00:00:00,0.3
10723,2021-04-15 03:00:00,Poland,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,1.0
10724,2021-04-15 14:00:00,Argentina,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,4.8
10726,2021-04-16 04:00:00,Eurozone,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.9
10728,2021-04-21 01:00:00,United Kingdom,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.3
10730,2021-04-21 03:00:00,South Africa,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.7
10732,2021-04-21 07:30:00,Canada,CPI (MoM),CPI (MoM) (Mar),2021-03-01 00:00:00,0.5
10733,2021-04-22 01:58:00,United Arab Emirates,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,-0.41
10734,2021-04-22 18:30:00,Japan,CPI (MoM),National CPI (MoM),2021-03-01 00:00:00,0.2
10736,2021-04-29 02:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Apr),2021-04-01 00:00:00,1.2
10737,2021-04-29 04:30:00,Belgium,CPI (MoM),Belgium CPI (MoM) (Apr),2021-04-01 00:00:00,0.33
10738,2021-04-29 07:00:00,Germany,CPI (MoM),German CPI (MoM) (Apr),2021-04-01 00:00:00,0.7
10739,2021-04-30 01:45:00,France,CPI (MoM),French CPI (MoM) (Apr),2021-04-01 00:00:00,0.2
10740,2021-04-30 03:00:00,Poland,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.7
10741,2021-04-30 03:30:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Apr),2021-04-01 00:00:00,0.4
10742,2021-04-30 04:00:00,Italy,CPI (MoM),Italian CPI (MoM) (Apr),2021-04-01 00:00:00,0.4
10743,2021-04-30 04:00:00,Eurozone,CPI (MoM),CPI (MoM),2021-04-01 00:00:00,0.6
10744,2021-05-01 16:00:00,Peru,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,-0.1
10745,2021-05-02 11:04:00,Kuwait,CPI (MoM),CPI (MoM) (Feb),2021-02-01 00:00:00,0.25
10746,2021-05-03 02:00:00,Turkiye,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,1.68
10747,2021-05-03 18:00:00,Korea,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.2
10748,2021-05-04 20:00:00,Philippines,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,-0.1
10749,2021-05-05 01:30:00,Switzerland,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.2
10750,2021-05-05 01:30:00,Switzerland,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.2
10751,2021-05-05 19:00:00,Colombia,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.59
10752,2021-05-06 03:00:00,Taiwan,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.2
10754,2021-05-07 06:00:00,Mexico,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.33
10756,2021-05-07 07:00:00,Chile,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.4
10757,2021-05-07 11:00:00,Russia,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.6
10758,2021-05-10 01:00:00,Norway,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.3
10759,2021-05-10 20:30:00,China,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,-0.3
10760,2021-05-11 02:00:00,Czechia,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.5
10761,2021-05-11 07:00:00,Brazil,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.31
10762,2021-05-12 01:00:00,Germany,CPI (MoM),German CPI (MoM) (Apr),2021-04-01 00:00:00,0.7
10763,2021-05-12 01:45:00,France,CPI (MoM),French CPI (MoM) (Apr),2021-04-01 00:00:00,0.1
10764,2021-05-12 02:30:00,Sweden,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.2
10765,2021-05-12 05:00:00,Portugal,CPI (MoM),Portuguese CPI (MoM) (Apr),2021-04-01 00:00:00,0.4
10767,2021-05-12 07:30:00,United States,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.8
10769,2021-05-13 05:00:00,Ireland,CPI (MoM),Irish CPI (MoM) (Apr),2021-04-01 00:00:00,0.7
10770,2021-05-13 14:00:00,Argentina,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,4.1
10771,2021-05-14 02:00:00,Spain,CPI (MoM),Spanish CPI (MoM) (Apr),2021-04-01 00:00:00,1.2
10772,2021-05-14 03:00:00,Poland,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.8
10773,2021-05-14 06:00:00,Israel,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.3
10774,2021-05-17 02:00:00,Qatar,CPI (MoM),CPI (MoM) (Apr),2021-04-01 00:00:00,0.06
