,United States,Japan,United Kingdom,Canada,Switzerland,Germany,Australia,Spain,Italy,Eurozone,China,India,Korea,Brazil,Turkiye,Russia,ACWI
2021-02-25,36.3587,234.1572,16.080167,1368.22,249.35,226.37,265.43,11.308911,265.71,225.2964,182.68,37.16,15.97,147.15,133.15,192.84,29.465668
2021-02-26,36.4452,227.2929,15.674286,1349.21,247.17,223.94,254.56,11.177971,263.45,222.4391,178.26,35.63,15.51,141.49,128.86,188.72,29.319236
2021-03-01,37.5802,233.1522,15.911865,1378.33,250.89,226.54,257.95,11.390027,268.33,226.2873,185.25,36.53,15.51,139.5,137.5,193.1,30.144007
2021-03-02,37.2427,231.8744,15.975519,1391.02,252.4,229.04,258.06,11.361593,266.48,226.2267,182.24,36.99,15.79,134.59,135.59,193.76,29.949971
2021-03-03,36.7209,232.1672,16.116271,1380.94,250.99,227.58,262.62,11.324294,264.84,226.4464,184.32,37.99,16.03,133.81,134.21,193.29,29.635533
2021-03-04,36.3334,228.6024,16.101684,1372.64,249.08,227.42,260.85,11.355941,264.01,225.8016,177.48,37.65,15.83,140.59,135.52,193.03,29.349599
2021-03-05,37.4533,230.9512,16.081317,1399.33,247.58,226.23,256.94,11.263624,261.35,223.8645,178.91,37.55,15.81,140.73,134.82,191.55,29.913615
2021-03-08,37.4128,230.1229,16.292022,1413.76,252.7,229.53,257.8,11.479435,268.42,228.9109,171.63,37.6,15.65,139.65,131.31,189.44,29.980668
2021-03-09,37.8634,232.3554,16.297974,1422.37,254.53,233.03,259.95,11.548857,271.06,230.2849,174.44,37.97,15.57,132.71,133.5,194.34,30.347128
2021-03-10,38.0514,232.8511,16.279329,1428.34,255.0,233.65,258.25,11.58521,272.63,231.7907,174.87,38.19,15.32,137.1,136.58,194.62,30.46451
2021-03-11,38.243,232.2862,16.307575,1441.31,255.83,234.84,259.43,11.675432,274.99,233.3555,180.29,38.14,15.73,141.09,136.21,199.32,30.639609
2021-03-12,38.3605,235.1571,16.377032,1453.53,254.69,233.46,262.37,11.745103,272.85,232.8297,177.12,37.73,15.86,142.33,135.01,202.27,30.712553
2021-03-15,38.6801,236.9957,16.335046,1465.86,256.04,234.21,262.59,11.740067,273.08,232.6307,175.5,37.75,15.85,141.14,135.45,204.18,30.92802
2021-03-16,38.6916,239.1238,16.474551,1467.63,258.9,236.04,263.82,11.769245,274.3,233.8643,177.43,37.77,16.07,144.0,137.84,205.21,31.006345
2021-03-17,38.7704,238.5971,16.386193,1472.28,257.68,235.0,263.33,11.691482,273.78,233.7166,178.04,37.19,15.97,141.72,135.29,198.91,31.017372
2021-03-18,38.134,241.82,16.435928,1464.15,259.4,237.62,263.0,11.727292,274.59,234.8413,178.39,36.75,16.24,147.02,140.6,197.36,30.702495
2021-03-19,38.1638,242.2431,16.268348,1457.43,258.8,236.16,259.28,11.551067,273.0,232.9592,176.87,37.33,16.08,146.82,140.16,196.3,30.675343
2021-03-22,38.3593,239.083,16.306114,1449.44,261.49,236.45,260.2,11.347855,274.36,232.8967,176.56,37.28,16.06,145.45,116.27,196.14,30.766368
2021-03-23,38.2589,238.5575,16.249873,1444.95,260.33,236.62,257.39,11.410581,273.31,232.5099,174.67,37.71,15.91,147.23,116.1,191.54,30.684691
2021-03-24,38.1847,234.03,16.287597,1447.34,259.83,234.56,255.78,11.479695,273.48,232.6441,169.74,37.07,15.88,145.68,118.72,191.5,30.563734
2021-03-25,38.5649,237.4691,16.214642,1448.72,259.78,232.42,256.26,11.433012,273.59,232.6174,168.42,36.61,15.93,139.66,117.55,190.04,30.797435
2021-03-26,39.135,239.7321,16.370841,1458.28,260.0,236.25,259.36,11.552718,275.26,234.7585,171.13,37.3,16.18,141.82,114.91,193.16,31.182375
2021-03-29,39.2119,241.1808,16.377161,1456.77,260.77,237.16,259.67,11.546069,275.21,235.3219,171.22,37.36,16.08,140.47,113.76,194.46,31.235113
2021-03-30,39.2109,240.8445,16.466751,1459.41,261.78,239.51,258.2,11.685356,277.14,237.6097,173.44,37.76,16.35,142.08,112.83,194.62,31.280529
2021-03-31,39.2701,237.2024,16.315205,1462.15,260.49,240.22,260.09,11.665343,277.03,237.1888,172.4,37.42,16.38,143.79,112.26,196.67,31.287472
2021-04-01,39.7093,237.5142,16.366,1482.23,262.27,242.46,259.51,11.661701,278.16,239.0068,176.57,37.92,16.48,143.59,117.46,195.25,31.586
2021-04-02,39.7093,237.5142,16.366,1482.23,262.27,242.46,259.51,11.661554,278.16,239.0068,176.57,37.92,16.62,143.59,117.46,195.25,31.586
2021-04-05,40.1561,241.0605,16.366,1482.23,262.27,242.46,259.51,11.661115,278.16,239.0023,176.57,37.92,16.62,143.59,117.46,195.25,31.586
2021-04-06,39.9809,237.4504,16.571217,1483.69,265.34,245.01,263.98,11.736929,278.58,240.2998,176.57,36.79,16.68,145.93,115.76,193.01,31.778703
2021-04-07,39.8333,237.6694,16.722646,1472.26,264.67,243.89,264.89,11.686978,278.7,239.8179,172.46,36.61,16.69,146.71,114.85,192.49,31.670734
2021-04-08,40.018,237.233,16.877403,1481.84,266.25,243.83,267.36,11.739099,277.68,240.8491,173.36,36.77,16.79,146.51,115.37,194.23,31.841782
2021-04-09,40.3542,237.6151,16.811807,1486.94,267.53,244.34,265.2,11.644356,276.96,240.964,171.01,36.52,16.65,145.1,113.17,190.87,32.023479
2021-04-12,40.2856,236.7996,16.7524,1483.67,266.85,244.25,264.95,11.599659,277.89,240.1282,170.64,34.79,16.6,145.43,112.67,193.25,31.944321
2021-04-13,40.3572,237.3869,16.73884,1481.39,265.45,245.22,264.62,11.589042,279.89,240.714,169.89,35.34,16.78,143.89,112.7,194.73,32.017298
2021-04-14,40.0548,236.3047,16.862099,1476.37,264.91,245.1,267.11,11.67348,279.59,241.1271,170.84,35.3,16.87,146.98,114.8,198.1,31.856103
2021-04-15,40.4911,237.6696,16.978772,1487.95,266.46,245.3,270.97,11.650671,279.46,241.8533,169.99,35.32,16.92,149.32,115.82,196.94,32.158832
2021-04-16,40.6047,237.4996,17.06117,1492.81,269.08,248.52,271.63,11.706704,282.14,244.2105,171.38,35.61,16.95,147.42,115.43,201.07,32.261157
2021-04-19,40.2546,237.9506,17.027274,1474.72,268.99,248.37,271.9,11.840348,281.33,243.8856,171.67,34.52,16.87,149.78,112.42,198.86,32.057715
2021-04-20,39.8853,233.4378,16.688991,1451.7,264.68,244.73,269.44,11.497789,275.23,239.4663,170.48,34.51,16.97,150.77,111.37,195.99,31.675954
2021-04-21,40.3234,233.4378,16.780651,1471.16,265.72,242.88,265.89,11.581893,275.76,239.4663,169.76,34.52,16.66,150.77,108.11,197.53,31.915436
2021-04-22,39.9741,234.0755,16.883628,1460.7,267.29,245.59,268.68,11.763106,279.35,243.4146,171.13,34.7,16.72,150.94,107.97,201.99,31.836477
2021-04-23,40.3213,232.4471,16.87351,1463.16,266.81,245.01,269.07,11.712418,279.49,243.3378,173.4,34.45,16.7,151.97,107.97,202.16,32.005668
2021-04-26,40.2826,232.2393,16.929346,1478.83,266.48,246.29,268.84,11.823606,281.6,244.0494,172.09,35.02,16.95,152.67,109.2,205.19,32.02826
2021-04-27,40.2774,229.5083,16.88624,1477.76,264.97,246.07,269.52,11.904239,281.09,243.8877,172.31,35.36,17.0,153.91,112.05,203.95,31.987309
2021-04-28,40.2169,229.4146,16.929617,1495.54,264.52,246.62,269.11,11.964609,280.86,244.3032,172.86,35.98,16.74,154.89,111.48,201.82,31.967916
2021-04-29,40.4151,228.903,16.939738,1494.34,263.73,243.94,270.71,12.007316,278.57,243.3914,172.07,36.0,16.71,155.89,112.4,201.55,32.034023
2021-04-30,40.3731,228.0628,16.939738,1490.38,263.53,244.56,268.36,12.008862,277.81,242.4193,170.49,35.41,16.53,155.1,111.73,198.59,32.034023
2021-05-03,40.3614,228.1661,16.939738,1496.33,264.91,244.8,268.35,12.112203,280.18,243.9787,169.07,35.57,16.39,153.91,113.66,198.59,32.034023
2021-05-04,40.2333,228.3945,16.873415,1494.75,261.36,239.07,271.11,12.02556,275.35,239.8461,169.3,35.39,16.48,153.42,112.82,200.25,31.809904
2021-05-05,40.3521,228.8783,17.149156,1516.03,265.54,242.66,271.49,12.212432,280.06,244.495,168.35,35.73,16.48,156.15,113.3,203.35,31.996677
2021-05-06,40.5035,231.7186,17.263845,1516.35,265.38,241.01,271.33,12.233564,278.58,244.4754,167.63,35.89,16.64,158.75,114.19,206.23,32.067992
2021-05-07,40.5279,231.502,17.391039,1524.68,267.67,245.19,271.95,12.338042,281.21,246.836,165.18,36.0,16.8,162.49,115.21,209.36,32.15116
2021-05-10,40.046,233.0809,17.404827,1522.78,266.15,245.04,277.38,12.452968,282.2,246.5824,162.74,36.12,17.02,164.18,116.2,209.66,31.915369
2021-05-11,39.6941,227.9704,16.989333,1514.75,262.27,240.61,274.25,12.23976,277.27,242.0786,161.74,35.89,16.7,162.89,114.97,208.62,31.553382
2021-05-12,39.1214,224.5555,17.157758,1515.01,262.48,241.25,270.63,12.270243,277.47,242.1407,163.23,35.57,16.5,163.18,113.87,207.01,31.220403
2021-05-13,39.6087,220.6045,17.05917,1515.01,262.48,241.25,270.63,12.216536,277.47,242.4926,163.23,35.57,16.27,163.18,113.87,207.01,31.403025
2021-05-14,40.0044,223.9464,17.250651,1529.31,265.39,244.6,267.05,12.459636,281.58,246.1289,160.18,35.4,16.4,161.29,113.87,206.84,31.74889
2021-05-17,39.8652,223.7344,17.232337,1538.89,265.87,246.04,267.2,12.47175,282.75,245.7937,162.36,36.07,16.19,160.02,115.44,207.27,31.673215
2021-05-18,39.2912,226.5496,17.222522,1534.97,267.89,245.9,270.83,12.511476,282.7,246.0761,163.42,36.38,16.42,162.02,115.19,210.32,31.427137
2021-05-19,39.189,225.7772,17.024423,1519.81,264.58,240.44,263.56,12.356016,278.5,242.3587,163.42,36.03,16.42,161.05,115.19,207.4,31.24634
2021-05-20,39.6051,225.2202,17.209167,1536.9,266.74,245.41,265.91,12.434614,280.99,245.6588,164.29,35.92,16.34,160.65,114.62,208.68,31.587412
2021-05-21,39.6627,226.6436,17.201395,1540.89,269.37,247.96,265.42,12.544737,283.58,247.1248,163.7,36.79,16.38,160.5,114.47,209.88,31.668034
2021-05-24,39.9583,227.3963,17.273261,1540.89,269.37,247.96,265.42,12.547531,283.58,247.8921,163.7,36.79,16.27,160.5,114.47,209.88,31.843854
2021-05-25,39.7908,227.5744,17.206064,1534.95,270.32,249.49,269.05,12.552208,285.87,248.2296,165.77,36.73,16.41,160.24,109.19,211.33,31.770003
2021-05-26,39.9539,228.1677,17.194304,1546.85,271.62,248.43,267.67,12.533677,284.2,248.1264,167.24,37.02,16.54,160.11,111.62,213.29,31.8824
2021-05-27,40.0553,226.2915,17.180831,1556.3,272.56,248.45,268.43,12.522452,286.93,248.5451,167.73,37.31,16.5,161.99,110.18,215.64,31.938816
2021-05-28,40.1553,230.3642,17.180831,1564.67,274.43,249.97,272.11,12.572157,288.39,250.387,167.25,37.61,16.71,165.22,110.43,216.04,31.938816
2021-05-31,40.0072,227.9614,17.180831,1547.46,272.55,249.05,270.36,12.471533,288.65,248.8199,167.25,37.73,16.86,166.67,111.43,216.04,31.938816
2021-06-01,39.9277,227.8771,17.333226,1573.12,275.15,251.19,269.25,12.554375,289.64,251.125,171.91,37.39,16.92,170.21,111.39,218.11,31.950119
2021-06-02,40.1147,230.0786,17.404067,1571.83,275.6,250.24,273.16,12.540006,289.64,251.5481,171.0,37.46,16.96,172.46,110.74,220.58,32.095852
2021-06-03,40.2025,232.1898,17.31478,1573.08,275.52,250.24,275.33,12.495378,291.53,251.3573,169.4,38.15,17.08,172.46,110.26,219.4,32.14211
2021-06-04,40.4695,232.9496,17.321292,1579.22,278.13,251.42,275.96,12.420272,292.83,251.8929,168.81,37.87,17.08,177.31,110.78,221.18,32.335597
2021-06-07,40.3597,233.1823,17.341027,1577.11,278.75,253.23,275.83,12.522658,295.17,253.0078,167.68,38.27,17.12,176.88,112.19,220.92,32.311591
2021-06-08,40.3689,232.9748,17.372583,1578.15,279.73,252.41,275.78,12.507901,295.29,252.9194,167.1,38.25,17.03,178.14,112.7,221.78,32.322363
2021-06-09,40.2995,231.7923,17.338363,1572.02,281.65,250.0,275.33,12.513203,295.86,252.9569,166.93,37.83,16.92,179.19,113.1,223.53,32.269945
2021-06-10,40.5332,232.0148,17.359494,1575.02,281.51,251.36,276.16,12.482742,293.38,252.7484,167.53,38.31,17.03,178.65,115.77,224.87,32.42221
2021-06-11,40.8189,232.6447,17.465743,1584.52,283.71,252.59,277.21,12.578544,294.95,254.8553,168.48,38.52,17.14,176.91,117.81,227.44,32.644041
2021-06-14,40.8526,232.8278,17.508426,1587.71,284.12,253.48,277.21,12.682419,296.46,255.0884,168.48,38.38,17.12,179.42,116.66,227.19,32.687519
2021-06-15,40.7646,234.6913,17.585613,1588.2,285.49,253.66,278.08,12.612487,295.89,255.4526,167.08,38.44,17.19,178.35,114.09,223.94,32.656106
2021-06-16,40.5702,234.9743,17.609551,1590.03,286.84,253.18,277.09,12.575214,297.39,255.7791,164.82,38.28,17.25,179.32,113.48,225.37,32.582603
2021-06-17,41.1546,236.3388,17.535217,1589.88,285.73,253.4,276.48,12.565471,296.86,255.9879,168.28,38.34,17.22,182.19,112.26,222.81,32.933502
2021-06-18,40.9102,236.1606,17.195398,1573.45,283.37,248.77,275.74,12.338988,292.36,251.6475,170.51,38.65,17.22,180.5,111.31,222.14,32.703347
2021-06-21,41.2929,229.3376,17.31086,1586.78,284.49,249.66,269.57,12.36893,294.79,253.299,168.46,38.53,17.04,179.95,110.44,221.23,32.861034
2021-06-22,41.5464,235.7163,17.371469,1590.9,284.07,250.14,274.19,12.381595,295.13,253.8097,167.33,38.52,17.14,180.05,112.77,222.69,33.104426
2021-06-23,41.331,233.352,17.33882,1594.35,284.07,250.14,274.19,12.24908,295.13,251.4214,167.33,38.52,17.2,180.05,112.77,222.69,32.934392
2021-06-24,41.6492,233.5073,17.426771,1594.13,284.73,250.75,273.11,12.407731,296.84,254.6459,170.96,38.54,17.34,185.01,112.04,225.48,33.167046
2021-06-25,41.7027,235.0233,17.497178,1594.13,285.72,250.85,275.4,12.437214,297.58,254.9102,173.48,38.72,17.49,185.8,109.8,226.69,33.226068
2021-06-28,41.8847,235.9752,17.351373,1594.13,285.12,251.18,274.73,12.19121,295.27,252.9498,175.13,38.71,17.49,182.35,109.34,225.87,33.296092
2021-06-29,41.9745,235.1717,17.378505,1594.13,285.63,253.42,273.62,12.207777,296.46,254.0006,174.63,38.62,17.46,182.05,109.24,222.77,33.353784
2021-06-30,42.1939,234.3015,17.263883,1594.13,283.82,250.21,273.39,12.089427,294.24,251.5467,174.52,38.57,17.63,181.03,109.11,225.4,33.404703
2021-07-01,42.384,232.5003,17.4801,1594.13,284.1,250.11,271.74,12.236784,294.79,252.9278,174.52,38.34,17.41,179.96,110.84,225.04,33.501842
2021-07-02,42.7957,235.4242,17.475267,,285.3,251.17,272.73,12.204033,295.11,253.2273,170.05,38.52,17.42,180.29,110.97,226.15,33.772842
2021-07-05,42.7286,234.9776,17.5832,,285.0,251.61,275.71,12.274311,296.87,253.7124,170.05,38.92,17.5,178.71,112.5,226.4,33.772842
2021-07-06,42.7569,237.0887,17.424107,,284.8,251.16,275.94,12.154306,295.45,251.9821,167.3,38.83,17.53,175.01,112.04,223.82,33.771925
2021-07-07,43.0114,235.5919,17.552742,,287.7,252.27,276.56,12.154748,297.4,253.5406,166.73,39.02,17.39,173.49,113.19,223.75,33.937365
2021-07-08,42.4511,234.8546,17.283822,,286.24,245.89,276.12,11.915923,290.39,248.6998,160.93,38.46,16.97,168.52,111.49,222.17,33.481435
2021-07-09,42.894,232.3806,17.510331,,286.66,250.31,271.6,12.08806,294.17,252.7737,162.4,38.47,16.84,168.52,112.29,223.49,33.795287
2021-07-12,43.0289,236.9168,17.528718,,288.7,253.43,275.57,12.145577,296.5,254.423,163.37,38.64,16.93,171.6,111.2,224.46,33.952745
2021-07-13,43.0353,239.2314,17.522895,,289.6,254.21,276.73,11.97731,295.3,254.4682,166.86,38.99,17.21,174.83,111.27,225.38,33.977663
2021-07-14,43.1092,239.268,17.442149,1584.39,289.17,253.71,276.46,11.928796,295.17,254.5103,166.04,39.0,17.21,181.0,112.55,223.39,33.987794
2021-07-15,42.9707,236.5778,17.258732,1582.1,286.86,250.39,275.61,11.749062,291.65,251.9025,168.11,39.29,17.44,179.6,112.55,221.96,33.822669
2021-07-16,42.6809,235.4645,17.248182,1561.59,286.81,248.64,275.06,11.717604,290.97,250.7711,166.99,39.26,17.39,177.79,113.35,220.57,33.639152
2021-07-19,42.0163,234.1875,16.846721,1520.74,282.9,239.48,270.17,11.439763,282.98,244.8456,164.15,39.04,17.05,170.56,111.59,215.11,33.10282
2021-07-20,42.81,231.6169,16.933675,1547.1,284.73,241.49,265.83,11.518409,284.49,246.2121,163.77,39.05,17.1,169.57,111.59,216.56,33.561854
2021-07-21,43.0672,232.0261,17.22022,1575.99,288.15,246.34,267.98,11.804842,290.57,250.5233,163.87,39.03,16.95,171.1,111.59,218.93,33.831856
2021-07-22,43.1416,232.3675,17.125157,1577.22,288.81,248.48,274.26,11.876138,293.11,252.5239,165.44,39.6,17.13,171.8,111.59,220.66,33.932537
2021-07-23,43.695,232.0626,17.275412,1587.33,291.55,251.58,274.69,12.008734,296.06,255.5169,161.47,40.02,17.21,173.73,111.59,220.08,34.312377
2021-07-26,43.6268,234.1314,17.275815,1584.19,290.51,251.34,275.25,12.084789,296.94,255.3848,151.67,39.87,17.03,173.19,111.45,221.31,34.266507
2021-07-27,43.3569,236.1735,17.208044,1578.85,289.37,248.91,278.27,11.981539,295.02,253.2068,142.62,39.74,17.04,172.11,112.07,219.95,34.088609
2021-07-28,43.4445,233.8234,17.242278,1584.64,291.22,249.52,275.06,12.028682,297.14,255.3401,147.64,39.75,16.97,174.78,112.57,221.85,34.170369
2021-07-29,43.3187,234.3331,17.416826,1596.45,292.55,251.42,276.88,12.098472,299.91,256.4858,152.47,39.71,17.11,174.39,115.75,224.17,34.153138
2021-07-30,43.1831,231.3395,17.305889,1592.54,293.58,250.05,276.07,11.949799,298.28,254.8309,150.39,39.71,16.79,174.06,116.94,221.53,34.003521
2021-08-02,43.0179,236.5196,17.42554,1588.61,294.78,249.92,279.13,12.064543,298.67,256.5173,152.24,40.17,16.9,172.68,118.39,223.52,34.023261
2021-08-03,43.4512,236.684,17.506302,1587.73,295.54,248.5,280.71,12.083329,298.14,256.9148,151.19,40.76,17.02,165.39,118.7,224.06,34.255972
2021-08-04,43.2994,234.642,17.545854,1592.58,295.93,251.75,281.96,12.11085,300.52,258.5254,152.92,40.88,17.3,169.93,118.74,225.17,34.221833
2021-08-05,43.589,235.7304,17.546637,1605.02,296.33,253.34,282.2,12.170637,301.8,259.7185,151.09,40.84,17.31,173.63,119.67,226.5,34.427563
2021-08-06,43.9569,235.951,17.554102,1611.69,295.47,253.98,284.36,12.228161,304.13,260.4676,151.54,40.97,17.43,168.59,119.4,224.4,34.612217
2021-08-09,43.9755,236.3351,17.577941,1610.68,296.31,253.41,284.95,12.211497,305.93,260.7305,153.02,40.95,17.37,171.26,118.64,224.42,34.648126
2021-08-10,44.113,236.9516,17.630234,1626.55,297.24,255.25,286.43,12.255055,306.88,261.569,156.1,40.99,17.23,171.53,120.75,224.88,34.749728
2021-08-11,44.1495,238.9689,17.772702,1630.69,297.9,256.19,287.77,12.359268,309.89,262.5365,155.46,40.95,17.02,170.28,118.66,226.1,34.808651
2021-08-12,44.3239,239.1681,17.774997,1628.07,298.84,258.27,289.07,12.365183,310.9,263.4948,154.12,41.44,16.94,170.24,122.72,226.77,34.914879
2021-08-13,44.1572,239.3444,17.83957,1619.82,300.36,259.01,289.94,12.391257,311.41,263.8886,151.31,41.58,16.76,166.64,123.05,227.05,34.833786
2021-08-16,44.2903,237.2002,17.683435,1609.39,301.06,256.71,285.95,12.291411,309.89,262.2498,148.76,41.48,16.76,166.0,124.77,227.72,34.813622
2021-08-17,44.2497,236.6919,17.753696,1603.69,302.49,256.78,281.91,12.208604,308.38,261.6756,145.65,41.71,16.4,163.52,126.74,228.65,34.785388
2021-08-18,43.7984,237.1137,17.715071,1599.82,303.15,257.66,280.59,12.349978,311.19,261.9534,147.03,41.85,16.65,162.96,125.3,226.44,34.554578
2021-08-19,43.9644,234.7145,17.474438,1574.27,300.52,253.0,275.41,12.257744,307.32,257.9679,143.11,41.91,16.2,156.42,123.95,221.06,34.478297
2021-08-20,44.3351,232.5813,17.546203,1577.28,301.88,253.65,271.48,12.275506,307.03,258.8416,140.97,41.56,16.04,156.04,124.72,219.24,34.677276
2021-08-23,44.4846,235.8357,17.599306,1601.46,301.85,255.34,275.08,12.34858,309.01,260.6767,142.36,41.56,16.23,159.23,126.56,222.69,34.864286
2021-08-24,44.474,237.6833,17.637185,1617.05,300.62,257.48,278.89,12.320399,309.02,260.93,149.02,41.69,16.52,162.14,127.35,224.89,34.908934
2021-08-25,44.6071,237.1414,17.686997,1616.06,298.66,257.16,282.61,12.358295,309.57,261.117,149.35,41.6,16.49,164.84,126.9,223.84,34.979081
2021-08-26,44.3371,237.092,17.63051,1604.89,298.2,255.62,280.75,12.245974,307.45,260.2185,147.22,41.64,16.34,167.26,126.17,220.97,34.798363
2021-08-27,44.609,235.7701,17.63051,1612.8,300.18,255.62,279.79,12.283411,308.79,261.2845,146.28,42.1,16.3,165.47,127.04,223.74,34.798363
2021-08-30,44.7535,237.979,17.63051,1611.85,299.49,257.46,282.26,12.210781,310.02,261.6123,147.24,42.84,16.37,165.62,127.04,224.95,34.798363
2021-08-31,44.6758,239.4833,17.629264,1602.39,298.24,255.27,285.27,12.177394,309.58,261.1284,150.87,43.25,16.69,167.11,128.84,226.77,35.00173
2021-09-01,44.5051,240.7519,17.697579,1607.06,298.86,255.85,286.11,12.376944,311.04,263.1458,151.65,43.07,16.73,165.92,128.76,230.29,34.971668
2021-09-02,44.5859,241.0285,17.766539,1620.33,299.0,256.54,287.13,12.366105,312.37,263.5933,152.59,43.54,16.56,162.99,129.28,232.38,35.050473
2021-09-03,44.521,245.4521,17.699408,1626.32,297.54,254.33,289.84,12.203089,310.7,261.7343,151.31,43.68,16.64,161.43,127.79,232.95,35.03967
2021-09-06,44.5938,248.7914,17.819227,1625.34,298.2,258.16,291.12,12.228002,312.65,263.7805,151.31,43.93,16.67,161.82,129.05,232.79,35.03967
2021-09-07,44.5033,250.8835,17.721497,1615.02,296.18,257.13,291.41,12.241414,310.53,263.0975,155.76,43.53,16.51,161.82,126.71,230.89,35.090718
2021-09-08,44.5716,253.1918,17.595744,1602.45,291.79,253.82,289.62,12.171152,308.42,260.472,155.54,43.61,16.44,159.56,123.32,230.39,35.057132
2021-09-09,44.3481,252.3173,17.409848,1608.86,291.6,252.63,283.75,12.115831,308.79,260.3422,151.57,43.73,16.23,154.84,125.26,229.9,34.921614
2021-09-10,43.9439,255.0093,17.423265,1603.01,290.03,253.46,286.23,11.971292,306.01,259.6089,153.48,43.74,16.27,159.39,124.21,230.11,34.717737
2021-09-13,44.1352,255.9112,17.531554,1604.25,289.59,254.54,287.77,12.135248,306.39,260.3675,151.33,43.59,16.21,159.48,124.34,233.63,34.834651
2021-09-14,43.8466,258.7322,17.43996,1590.71,290.37,254.94,287.5,12.087195,307.33,260.7021,149.05,43.98,16.39,158.81,124.22,233.01,34.693766
2021-09-15,44.2283,257.2588,17.409837,1606.66,287.47,254.07,286.36,11.89,304.7,258.0291,146.41,44.36,16.4,157.16,123.67,233.6,34.830592
2021-09-16,44.369,256.8424,17.41825,1601.77,288.56,253.44,287.62,12.022878,307.24,259.3236,144.84,44.7,16.27,154.58,122.68,232.34,34.938478
2021-09-17,44.0639,257.8681,17.25756,1588.9,285.45,252.25,285.57,12.060423,305.28,257.1112,147.45,44.55,16.45,150.48,121.3,231.02,34.725625
2021-09-20,43.36,259.2,17.121335,1556.95,281.94,243.02,275.85,11.916065,298.74,252.2542,143.53,44.15,16.45,146.89,118.96,226.36,34.195668
2021-09-21,43.3276,255.601,17.307058,1561.22,284.36,248.43,276.78,12.049637,301.88,255.5989,143.49,44.67,16.45,148.58,119.04,227.03,34.238318
2021-09-22,43.7064,251.985,17.550737,1581.96,285.87,250.28,278.53,12.122729,305.06,258.2773,143.49,45.3,16.45,152.94,120.85,231.59,34.489295
