,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Denmark,Sweden,Spain,Hong Kong,Italy,Singapore,Finland,Belgium,Norway,Israel,Ireland,New Zealand,Austria,Portugal,Eurozona,China,Taiwan,India,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Thailand,Indonesia,Malaysia,Turkiye,Philippines,Poland,Chile,Greece,Hungary,Czechia,Colombia,Argentina,Russia
2002-07-12,921.39,10601.45,4224.1,6819.8,3513.34,5604.7,4130.8,3197.4,391.01,235.45,563.04,6724.59,10648.3,26307.0,1614.09,1398.65,2337.56,121.8,355.64,4427.86,2013.19,1218.49,,,1698.3,5416.48,3305.83,792.93,10967.0,2739.94,9716.71,6400.42,400.66,479.61,739.85,9499.4,1161.39,1169.84,981.9,2137.4,954.89,424.8,424.56,371.0,318.18
2002-07-15,917.93,10375.15,3994.5,6677.8,3323.74,5358.0,3912.51,3187.3,368.01,231.56,549.87,6420.89,10581.66,25170.0,1609.76,1370.76,2262.9,121.21,363.61,4343.33,1996.43,1211.57,,,1687.94,5392.99,3278.71,783.52,10633.0,2744.87,9728.23,6372.08,399.36,480.9,739.13,9396.7,1161.39,1152.03,962.02,2146.71,945.16,415.8,424.49,362.0,312.55
2002-07-16,900.94,10250.42,4021.9,6695.7,3317.81,5225.3,3977.75,3157.7,363.85,228.04,551.83,6421.19,10421.49,25256.0,1585.85,1341.3,2240.89,120.01,361.69,4313.45,1987.15,1199.55,,,1691.62,5317.99,3229.18,771.45,10578.0,2739.75,9757.35,6316.16,392.55,481.77,734.36,9555.7,1168.43,1150.78,953.15,2124.21,940.94,415.8,427.26,376.7,308.0
2002-07-17,906.04,10296.02,4190.6,6699.7,3440.88,5299.7,4092.82,3122.2,379.51,232.11,572.23,6660.59,10335.12,25763.0,1583.3,1367.41,2272.37,122.72,370.07,4375.73,1964.5,1217.19,,,1701.72,5250.8,3216.07,771.45,10755.0,2734.54,9845.71,6403.28,394.32,479.38,731.17,10523.7,1157.04,1181.64,952.56,2136.58,957.45,428.5,421.87,375.3,312.97
2002-07-18,881.56,10498.26,4297.3,6715.4,3513.71,5271.5,4100.75,3152.3,386.71,235.06,569.03,6751.59,10452.55,26195.0,1579.9,1359.65,2311.4,122.77,370.07,4391.35,1982.18,1221.41,,,1704.91,5242.09,3245.74,773.85,10813.0,2732.52,9917.78,6433.83,397.91,488.22,733.87,10552.3,1156.3,1148.55,967.23,2153.81,948.23,430.5,417.89,381.7,318.83
2002-07-19,847.75,10202.36,4098.3,6535.4,3324.04,4976.3,3891.88,3109.2,368.31,230.18,546.48,6420.39,10325.46,25114.0,1560.18,1322.31,2210.99,119.92,370.07,4348.6,1975.26,1197.46,,,1713.86,5161.9,3230.27,754.62,10583.0,2732.52,9776.62,6336.95,394.27,484.85,726.48,10473.0,1167.26,1119.21,968.17,2123.51,950.33,421.1,419.58,379.5,314.57
2002-07-22,819.85,10189.01,3895.5,6366.7,3149.69,4699.7,3691.43,3089.4,342.83,218.69,522.18,6251.89,10110.25,24072.0,1536.14,1295.62,2104.57,115.44,367.74,4208.91,1938.03,1191.86,,,1681.01,5043.48,3153.34,720.9,9892.0,2702.3,9472.15,6113.83,383.07,475.27,716.57,10116.5,1157.57,1083.46,950.66,2083.34,914.24,412.9,416.67,364.4,305.5
2002-07-23,797.7,10215.63,3858.0,6161.1,3070.16,4628.6,3515.83,3088.6,330.73,211.63,504.04,6158.59,10313.89,23752.0,1565.72,1251.27,2042.35,111.82,362.03,4105.03,1938.85,1168.16,,,1673.86,5159.21,3176.93,743.52,9746.0,2680.66,9176.11,5892.41,387.96,477.08,724.32,10133.5,1157.75,1098.44,944.75,2085.89,907.19,420.3,416.15,363.0,302.08
2002-07-24,843.43,9947.72,3777.1,6382.1,3023.69,4607.8,3632.66,3017.2,318.46,200.12,481.49,6004.49,9971.99,23496.0,1522.8,1186.67,2001.59,105.52,350.17,3953.48,1903.14,1116.94,,,1672.4,5039.46,3107.48,721.41,9937.0,2666.82,8941.13,6010.42,374.44,460.03,715.1,9715.0,1148.73,1061.63,963.8,2027.43,846.54,406.6,416.42,364.2,285.98
2002-07-25,838.68,9929.91,3965.9,6278.4,3149.72,4906.3,3520.46,3042.4,336.13,210.18,505.13,6310.09,9884.78,23833.0,1516.41,1207.4,2101.57,110.22,351.94,4042.51,1922.23,1145.05,,,1665.11,5045.05,3094.96,723.52,9666.0,2671.66,9173.0,5922.34,374.44,453.15,718.85,9753.8,1141.02,1042.02,957.05,2072.41,863.32,418.4,416.39,361.6,285.93
2002-07-26,852.84,9591.03,4016.7,6309.9,3172.56,5023.6,3579.0,2989.5,336.07,208.03,484.34,6303.39,9773.12,23918.0,1494.68,1203.52,2110.61,111.01,351.94,4081.1,1884.72,1145.73,,,1657.5,4855.32,3024.35,697.84,9217.0,2671.66,9021.51,5900.44,366.47,441.88,717.71,10069.1,1129.13,1067.53,974.33,2058.94,874.47,420.4,419.66,355.9,275.42
2002-07-29,898.96,9666.67,4202.7,6483.1,3395.83,5272.3,3859.78,3035.2,361.87,218.63,529.11,6659.79,9975.99,25073.0,1506.36,1252.03,2245.24,113.13,361.33,4134.45,1915.17,1154.98,,,1665.67,4858.42,3030.06,700.35,9240.0,2703.32,8920.88,6103.88,366.48,455.09,720.98,10179.8,1117.74,1055.58,1002.13,2115.66,912.11,426.7,420.01,355.8,286.08
2002-07-30,902.78,10003.72,4180.9,6511.2,3379.85,5215.4,3878.94,3083.8,355.92,217.98,532.34,6322.29,10155.25,25126.0,1516.72,1266.38,2251.02,113.4,361.57,4113.44,1935.38,1159.49,,,1669.0,5005.02,2990.91,724.08,9342.0,2704.31,9081.99,6014.68,374.08,462.82,721.9,10344.2,1122.1,1058.52,1030.29,2125.39,904.24,433.8,410.62,358.9,286.54
2002-07-31,911.62,9877.94,4246.2,6605.4,3415.38,5196.7,3700.14,3086.2,363.59,217.65,541.32,6249.29,10267.36,25295.0,1508.36,1262.04,2255.8,115.12,362.19,4243.39,1911.57,1141.1,,,1651.59,4940.36,2987.65,717.99,9763.0,2708.31,8768.15,6021.84,376.02,463.67,721.59,10236.5,1122.95,1067.3,1039.64,2115.39,908.62,450.3,410.1,359.3,281.81
2002-08-01,884.66,9793.51,4044.5,6550.7,3240.71,5095.7,3606.45,3077.3,342.04,217.47,529.93,6074.89,10180.02,24511.0,1517.01,1245.44,2157.45,115.22,359.51,4204.98,1919.13,1138.46,,,1653.01,4916.57,2975.81,707.8,9760.0,2704.71,8749.02,5755.99,376.68,461.28,723.57,10582.0,1124.87,1086.81,1021.77,2124.29,912.95,452.1,411.7,357.8,283.52
2002-08-02,864.24,9709.66,4075.6,6536.5,3245.37,5036.8,3532.49,3053.9,336.21,215.52,519.94,6114.09,9991.72,24338.0,1509.89,1207.31,2116.67,113.45,359.51,4231.78,1907.45,1121.84,,,1661.43,4920.87,2985.01,700.68,9852.0,2704.71,8539.75,5644.7,370.46,456.32,719.53,10781.6,1118.78,1081.36,1021.3,2105.27,912.47,448.5,412.44,357.4,280.75
2002-08-05,834.6,9704.93,3996.4,6536.5,3115.38,4849.0,3332.65,3009.2,323.16,207.18,497.55,5963.19,9862.33,23823.0,1482.34,1162.6,2047.06,109.43,350.97,4186.79,1923.99,1115.01,,,1653.96,4636.65,3011.35,675.76,9470.0,2668.66,8394.41,5534.47,362.14,449.87,721.15,10639.5,1115.02,1065.23,1001.3,2087.52,886.48,438.2,412.03,342.0,272.21
2002-08-06,859.57,9501.02,4131.0,6519.2,3284.79,5127.2,3568.64,2985.6,338.32,211.45,506.24,6168.59,9700.69,24763.0,1466.75,1186.45,2099.6,110.64,352.69,4241.3,1910.89,1116.99,,,1670.62,4572.33,3023.26,673.78,9755.0,2657.36,8593.27,5747.44,362.66,440.93,719.18,10599.4,1084.93,1067.39,1019.64,2093.82,921.23,440.1,413.89,347.3,269.55
2002-08-07,876.77,9834.4,4094.4,6486.7,3270.51,5054.2,3465.54,3051.0,337.16,212.35,506.78,6091.69,9977.74,24494.0,1494.69,1191.61,2119.18,111.68,355.85,4257.92,1934.21,1122.58,,,1668.06,4720.71,3009.48,679.37,9870.0,2659.46,8737.86,5855.9,367.04,447.06,721.65,10522.7,1090.88,1050.96,1045.43,2127.12,904.07,445.7,413.89,356.6,280.95
2002-08-08,905.46,9799.57,4240.5,6612.2,3388.45,5254.0,3679.26,3077.1,353.9,210.86,518.27,6396.09,9962.24,25224.0,1486.81,1203.22,2186.42,112.99,352.82,4278.72,1945.91,1127.16,,,1659.8,4700.21,2950.09,684.49,10316.0,2658.74,8819.88,6029.77,360.03,446.46,722.5,10595.2,1092.97,1052.89,1070.75,2124.96,911.51,450.7,418.37,366.6,285.78
2002-08-09,908.64,9999.79,4322.4,6645.9,3447.94,5324.0,3760.86,3106.8,361.63,211.49,517.33,6400.29,10014.06,25592.0,1486.81,1214.97,2210.32,113.64,352.82,4293.81,1966.22,1134.23,,,1647.05,4851.42,2976.34,692.45,9986.0,2658.74,8819.88,5913.21,367.07,450.24,723.18,10415.6,1102.09,1054.84,1052.18,2131.71,906.75,451.7,422.04,375.5,284.57
2002-08-12,903.8,9747.82,4221.6,6571.4,3364.44,5244.8,3647.13,3103.8,352.29,212.98,519.95,6221.09,9959.92,25136.0,1486.44,1212.3,2186.72,111.81,351.14,4303.42,1963.49,1122.58,,,1634.57,4852.05,3007.85,695.39,9724.0,2678.06,8851.83,5901.83,367.07,448.52,724.03,10188.6,1098.3,1048.7,1043.78,2136.2,906.23,455.9,420.56,371.6,283.69
2002-08-13,884.21,9688.61,4271.7,6529.0,3390.23,5324.8,3683.21,3110.3,357.44,214.41,519.62,6271.39,10100.06,25429.0,1529.03,1204.42,2175.4,113.03,350.66,4404.81,1965.95,1125.73,,,1636.63,4817.91,3036.4,708.63,9444.0,2675.34,8956.89,5841.9,366.47,450.97,729.29,10251.7,1127.87,1087.88,1041.06,2131.67,917.41,455.9,423.49,366.7,287.3
2002-08-14,919.62,9638.41,4171.1,6550.1,3240.81,5266.8,3589.92,3096.2,347.22,212.03,509.88,6104.59,9961.35,24626.0,1527.03,1196.54,2135.65,111.73,350.15,4431.31,1960.11,1131.83,,,1646.72,4887.41,3020.7,711.24,9343.0,2667.95,8858.35,6053.6,371.19,447.68,729.99,10038.5,1134.02,1076.45,1052.65,2148.58,919.78,455.9,424.85,368.9,291.14
2002-08-15,930.25,9795.57,4327.5,6557.6,3375.01,5424.1,3665.74,3128.0,364.22,216.69,523.04,6104.59,10219.71,24626.0,1531.84,1218.61,2217.58,113.86,352.13,4511.57,1962.18,1131.83,,,1634.37,4931.45,3020.7,711.24,9183.0,2671.89,9026.68,6146.11,371.62,448.73,734.07,9674.8,1132.8,1076.45,1052.65,2148.58,950.68,445.6,427.04,371.3,297.76
2002-08-16,928.77,9788.13,4330.0,6571.7,3374.09,5401.6,3684.69,3133.3,369.11,214.55,519.0,6326.59,10265.04,25524.0,1522.6,1220.4,2204.6,112.92,352.13,4501.38,1961.11,1143.89,,,1646.79,4919.0,3065.9,718.29,9526.0,2671.89,8992.17,6190.6,373.03,450.98,736.6,9921.8,1143.28,1081.23,1057.38,2160.27,947.94,453.4,421.15,382.4,294.68
2002-08-19,950.7,9599.1,4426.9,6658.1,3493.01,5534.8,3837.67,3148.2,386.11,220.12,523.19,6582.99,10246.96,26388.0,1533.41,1240.84,2278.32,113.0,362.74,4488.08,1974.39,1126.62,,,1644.3,4887.98,3064.04,717.58,9417.0,2644.73,8998.13,6200.87,370.21,451.45,736.54,9829.6,1136.6,1082.93,1055.61,2170.9,947.94,461.6,421.15,382.4,299.95
2002-08-20,937.43,9620.69,4368.9,6655.3,3440.62,5379.5,3768.51,3176.7,379.42,220.98,522.48,6466.29,10408.01,26168.0,1533.61,1252.41,2231.57,112.99,362.63,4447.14,1976.79,1113.52,,,1671.35,4919.24,3089.58,736.7,9263.0,2634.25,9050.12,6192.91,373.25,456.75,733.98,9662.6,1128.59,1071.11,1037.27,2175.23,947.94,453.8,417.45,383.3,304.56
2002-08-21,949.36,9642.61,4364.8,6664.9,3485.21,5486.4,3868.17,3164.3,380.66,224.98,537.84,6528.09,10402.26,26400.0,1533.47,1277.59,2252.92,113.87,366.7,4472.86,1967.83,1123.4,,,1673.55,4887.77,3084.38,745.12,9438.0,2636.65,9254.97,6267.88,372.22,457.22,730.79,9630.5,1104.45,1120.16,1035.38,2204.95,957.96,459.4,418.53,384.9,304.25
2002-08-22,962.7,9814.02,4434.7,6727.8,3592.6,5511.4,3906.55,3195.7,395.65,223.37,564.14,6678.79,10424.0,26769.0,1542.02,1316.93,2320.37,115.72,365.13,4499.36,1985.03,1132.86,,,1686.11,4956.47,3080.7,745.75,9703.0,2642.21,9385.86,6239.49,368.32,454.35,730.01,9463.6,1098.22,1118.75,1043.66,2191.14,985.46,457.2,419.64,386.8,307.54
2002-08-23,940.86,9867.45,4389.8,6614.3,3526.09,5493.3,3828.26,3184.5,390.32,222.27,546.55,6590.09,10245.69,26434.0,1531.9,1311.16,2322.44,115.44,365.13,4469.88,1981.97,1127.49,,,1683.21,4968.83,3119.18,740.51,9676.0,2642.21,9369.38,6148.89,367.01,458.27,729.99,9349.8,1086.98,1124.7,1042.0,2176.19,996.3,459.2,416.37,387.1,303.42
2002-08-26,947.95,10067.74,4389.8,6697.9,3471.28,5424.2,3783.84,3176.9,379.87,221.13,537.95,6534.09,10226.33,26310.0,1516.04,1296.14,2312.93,114.44,369.0,4486.14,1978.43,1126.31,,,1670.69,4935.9,3123.6,734.79,10098.0,2655.47,9162.76,6262.44,369.02,456.41,728.49,9364.9,1092.58,1131.99,1041.29,2173.89,1000.97,462.5,417.53,385.4,300.2
2002-08-27,934.82,9907.3,4449.7,6642.8,3570.5,5491.0,3851.34,3160.3,394.95,222.05,539.06,6703.09,10185.52,26947.0,1509.48,1313.75,2387.2,114.84,370.32,4478.72,1987.22,1142.29,,,1679.69,4878.83,3097.85,724.17,10372.0,2670.04,9362.35,6157.42,370.14,452.06,728.73,9277.3,1098.63,1162.14,1030.17,2178.65,1010.93,465.3,420.06,387.0,304.19
2002-08-28,917.87,9766.73,4274.0,6579.9,3419.74,5265.9,3682.84,3137.7,377.36,225.83,529.81,6472.69,10130.25,25980.0,1504.9,1293.64,2290.55,112.43,368.1,4423.4,1995.58,1123.21,,,1676.77,4789.61,3099.38,724.05,10380.0,2676.89,9262.95,6115.56,365.13,442.97,724.72,9394.6,1108.82,1132.1,1015.03,2163.64,1002.5,454.3,415.88,376.9,303.03
2002-08-29,917.8,9620.14,4209.3,6590.0,3331.77,5129.3,3660.95,3130.8,365.82,224.73,523.26,6370.89,10061.15,25378.0,1490.35,1271.75,2229.55,109.82,363.82,4367.66,1997.0,1114.27,,,1667.32,4800.61,3114.16,724.94,10455.0,2676.7,9208.83,6181.67,362.14,438.92,715.14,9547.3,1105.68,1109.49,1020.47,2138.18,978.38,453.0,415.2,379.9,293.46
2002-08-30,916.07,9619.3,4227.3,6612.0,3366.21,5230.5,3712.94,3120.1,371.59,224.34,525.83,6435.69,10043.87,25553.0,1488.5,1270.41,2246.31,111.23,363.82,4400.98,1993.71,1134.26,,,1666.62,4764.92,3181.23,736.4,10382.0,2676.7,9225.96,6216.43,361.16,443.67,711.36,9547.3,1103.08,1124.03,1022.36,2129.06,996.62,451.4,420.32,375.2,292.23
2002-09-02,916.07,9521.63,4180.9,6612.0,3272.76,5096.0,3609.41,3131.0,363.9,224.88,523.54,6341.29,9896.98,25151.0,1460.68,1266.55,2221.2,110.31,358.86,4359.71,2003.71,1129.86,,,1668.77,4644.56,3187.26,751.98,10378.0,2681.79,9304.57,6165.93,357.36,439.99,713.4,9388.9,1098.01,1118.59,1015.26,2099.56,990.46,443.8,417.71,371.4,287.58
2002-09-03,878.02,9217.04,4028.7,6453.5,3126.6,4913.9,3398.99,3143.2,349.74,217.63,503.26,6141.89,9790.68,24221.0,1454.92,1218.35,2150.4,106.89,357.46,4214.67,2015.72,1115.72,,,1674.07,4588.04,3159.77,740.59,10136.0,2682.39,9106.02,6094.29,355.59,429.99,712.95,9307.0,1097.81,1067.49,1006.15,2104.62,956.74,435.2,413.91,368.6,284.43
2002-09-04,893.4,9075.09,4027.0,6517.7,3168.7,4960.0,3425.9,3093.2,349.71,215.81,503.32,6165.09,9820.33,24502.0,1457.48,1217.09,2156.84,105.62,357.33,4188.3,1999.38,1124.54,,,1663.97,4534.13,3173.35,723.05,9997.0,2678.44,9039.28,6114.35,351.94,420.44,707.85,9469.8,1113.67,1051.79,1007.69,2086.9,950.65,439.7,415.45,373.7,285.31
2002-09-05,879.15,9222.12,4011.0,6484.9,3139.39,4958.6,3354.71,3113.5,344.89,215.34,501.81,6080.39,9726.03,24265.0,1447.77,1226.76,2133.61,103.07,355.95,4150.61,1991.5,1116.51,,,1641.81,4459.35,3181.47,720.98,9723.0,2679.9,8949.71,6067.25,350.05,427.12,705.95,9399.9,1118.16,1039.21,991.36,2063.88,941.96,437.6,416.45,370.4,286.17
2002-09-06,893.92,9129.07,4107.2,6479.8,3246.67,5104.5,3485.68,3089.5,356.11,220.35,513.18,6261.59,9720.86,24904.0,1442.58,1249.35,2186.5,105.41,355.95,4189.75,1972.98,1109.49,,,1631.38,4459.35,3141.11,708.73,9717.0,2679.9,9077.77,6113.32,353.55,427.8,694.09,9653.3,1121.02,1064.16,997.04,2066.84,953.53,447.5,417.66,371.9,288.5
2002-09-09,902.96,9306.26,4062.4,6522.2,3199.82,5030.5,3429.22,3119.6,346.37,216.55,510.37,6143.29,9723.67,24363.0,1423.89,1248.12,2156.38,103.87,357.34,4224.36,1967.17,1123.18,,,1621.58,4533.25,3089.47,697.89,9954.0,2636.58,9203.74,6159.9,353.23,430.27,683.2,9412.2,1133.17,1071.8,1004.85,2036.89,954.63,446.0,421.82,375.5,289.64
2002-09-10,909.58,9309.31,4175.5,6544.2,3299.64,5123.3,3494.69,3110.7,357.19,219.05,515.95,6295.69,9885.77,25099.0,1447.88,1262.65,2201.13,105.07,361.29,4288.19,1965.29,1128.83,,,1625.11,4667.99,3089.47,713.3,9960.0,2646.87,9415.21,6225.16,360.61,429.34,687.82,9008.3,1133.3,1093.51,1008.52,2036.26,977.57,448.9,422.68,376.8,294.36
2002-09-11,909.45,9400.08,4210.7,6618.3,3397.02,5250.9,3584.69,3148.0,367.36,222.98,532.71,6491.99,9882.35,25551.0,1448.48,1289.98,2260.78,106.57,361.29,4355.68,1983.62,1131.85,,,1620.35,4660.51,3125.66,724.71,10182.0,2653.23,9482.37,6260.61,361.35,430.12,689.7,9268.5,1153.11,1109.72,1015.5,2043.1,994.82,453.7,421.33,386.1,298.05
2002-09-12,886.91,9415.23,4084.9,6517.0,3241.84,5079.5,3421.87,3142.1,349.45,217.21,518.53,6251.09,9896.33,24680.0,1433.43,1270.66,2201.65,104.89,360.16,4269.36,1994.08,1115.98,,,1624.56,4647.35,3131.34,739.22,10173.0,2660.05,9320.57,6219.93,361.49,428.18,694.11,9234.3,1145.14,1084.7,1002.25,2004.22,966.78,445.6,421.33,394.8,296.62
2002-09-13,889.81,9241.93,4008.0,6495.3,3156.17,4959.3,3361.28,3130.6,339.45,215.6,511.8,6141.29,9650.97,24262.0,1432.0,1262.27,2150.11,102.77,360.16,4205.08,1988.57,1108.67,,,1625.76,4580.15,3098.94,718.17,10181.0,2660.05,9218.71,6190.52,357.15,421.0,688.29,9249.2,1155.19,1068.34,996.1,1966.74,960.89,442.4,421.56,387.4,290.53
2002-09-16,891.1,9241.93,4044.3,6500.6,3141.95,4956.7,3319.05,3125.7,336.63,213.35,510.54,6086.99,9505.13,24238.0,1442.61,1257.47,2134.3,102.28,360.16,4221.85,1984.71,1102.82,,,1604.08,4457.14,3076.01,704.38,9831.0,2638.78,9314.87,6190.52,351.88,420.22,684.29,9093.3,1159.82,1084.99,987.22,1940.72,973.29,447.6,422.53,385.8,289.11
2002-09-17,873.52,9543.94,4025.2,6392.3,3112.83,4909.8,3289.13,3156.7,332.19,213.2,505.36,6081.99,9707.25,23994.0,1458.47,1256.35,2115.41,102.37,363.6,4289.83,1993.09,1105.5,,,1604.88,4633.84,3103.9,726.8,9650.0,2676.45,9277.01,6079.95,359.3,427.18,690.48,9224.5,1162.23,1090.26,985.57,1933.18,970.9,448.8,421.77,383.1,292.51
2002-09-18,869.46,9472.06,3865.4,6304.8,3000.98,4814.5,3124.92,3120.3,316.05,204.46,485.79,5905.49,9474.07,23260.0,1431.25,1213.35,2014.98,99.06,354.87,4156.68,1984.43,1090.32,,,1594.58,4482.63,3069.78,703.87,9505.0,2662.73,9109.11,5960.38,354.0,419.12,677.21,9257.5,1153.0,1072.98,985.57,1898.49,969.87,445.1,421.65,378.0,284.19
2002-09-19,843.32,9669.62,3813.5,6188.2,2927.18,4730.6,3007.47,3090.7,310.41,202.64,478.84,5818.99,9427.79,22852.0,1439.11,1203.91,1981.22,95.53,351.43,4101.19,1965.57,1082.43,,,1619.35,4491.29,3040.3,704.12,9372.0,2662.29,8976.4,5645.0,352.34,408.7,675.56,9263.8,1148.73,1072.94,985.57,1868.74,949.58,447.1,420.08,376.4,282.5
2002-09-20,845.39,9481.08,3860.1,6202.0,2890.82,4737.5,3065.73,3073.6,308.02,204.05,475.64,5761.09,9328.22,22510.0,1421.03,1191.35,1958.14,96.21,351.43,4105.42,1964.12,1070.87,,,1604.91,4429.23,3024.35,704.12,9585.0,2662.29,9072.64,5788.78,351.52,408.8,672.64,9325.1,1142.58,1088.19,965.81,1886.67,958.09,448.3,420.32,376.8,285.39
2002-09-23,833.7,9481.08,3739.4,6080.1,2794.31,4561.4,2914.25,3046.7,294.72,201.23,455.92,5580.09,9314.87,21410.0,1415.82,1170.76,1882.98,95.07,346.29,4010.0,1957.52,1068.33,,,1602.59,4328.38,3021.28,679.43,9264.0,2649.8,9004.84,5741.73,347.97,410.77,662.48,9282.3,1138.34,1077.79,948.65,1853.98,955.57,443.2,425.47,375.4,289.46
2002-09-24,819.29,9321.64,3671.1,6068.9,2742.81,4566.4,2873.21,3033.3,293.76,194.58,451.83,5390.89,9197.68,21386.0,1377.07,1131.9,1837.45,91.92,341.11,3923.97,1935.98,1049.19,,,1596.73,4286.92,3022.25,672.28,9148.0,2635.98,9004.84,5705.67,340.33,408.3,652.41,9072.0,1121.78,1053.43,933.03,1818.58,950.08,439.8,429.26,377.2,289.61
2002-09-25,839.66,9165.41,3696.3,6165.0,2785.38,4644.6,2962.5,2991.1,299.95,193.12,459.6,5447.39,9124.91,21693.0,1342.62,1142.17,1888.87,93.43,339.47,3916.1,1932.71,1062.19,,,1597.84,4185.93,3021.08,657.96,9228.0,2653.56,8939.57,5808.44,336.0,408.65,636.75,9119.2,1126.31,1074.25,942.62,1836.22,957.4,447.9,435.22,380.1,293.9
2002-09-26,854.95,9320.92,3850.6,6179.4,2961.46,4899.1,3020.6,2988.7,319.78,194.67,480.95,5682.39,9270.71,22406.0,1356.29,1174.73,1946.55,96.16,340.84,4014.32,1947.99,1067.42,,,1587.65,4222.2,3014.69,662.41,9199.0,2655.07,9079.31,5956.93,335.82,411.94,639.83,8945.3,1120.7,1070.6,946.64,1879.5,959.73,452.5,438.87,392.8,298.6
2002-09-27,827.37,9530.44,3907.2,6111.1,2950.52,4909.3,2918.9,3008.9,315.74,198.73,474.69,5630.59,9294.46,22274.0,1373.89,1181.67,1934.47,96.08,340.84,3995.25,1934.95,1064.93,,,1581.62,4208.78,3037.26,663.72,8716.0,2655.07,9169.11,5801.12,338.72,412.97,647.36,8878.1,1119.63,1063.69,937.17,1882.93,944.3,450.3,446.43,393.6,295.3
2002-09-30,815.28,9383.29,3721.8,6180.4,2777.45,4783.0,2769.03,2970.9,296.36,192.07,445.65,5431.69,9072.21,21278.0,1352.3,1135.92,1869.09,94.16,336.75,3838.52,1952.25,1070.21,,,1581.62,4191.79,2991.36,646.42,8623.0,2654.54,8991.75,5728.46,331.79,419.31,638.01,8842.2,1129.05,1044.89,927.47,1837.52,925.61,442.0,449.27,395.2,289.96
2002-10-01,847.91,9162.26,3797.4,6218.6,2828.56,4718.6,2865.23,2987.2,305.05,188.91,453.29,5368.59,9072.21,21459.0,1355.47,1141.16,1899.5,94.05,337.96,3863.1,1948.34,1057.98,,,1581.62,4162.75,2959.66,652.13,8998.0,2659.38,9054.92,5926.66,333.69,407.52,644.99,9057.5,1115.49,1039.2,943.09,1832.97,923.55,441.2,446.53,394.0,288.83
2002-10-02,827.91,9049.33,3905.3,6100.7,2940.84,4848.7,2926.74,2998.2,317.41,194.52,463.66,5614.39,9109.35,21915.0,1355.43,1154.03,1949.89,95.66,335.57,3926.35,1957.69,1077.99,,,1581.62,4171.74,2959.66,648.1,8820.0,2660.29,9057.49,5827.71,335.43,409.5,646.47,9001.2,1114.41,1041.53,931.97,1815.03,904.64,440.9,443.27,392.1,295.33
2002-10-03,818.95,8936.43,3880.3,6026.8,2861.04,4788.7,2813.3,2999.3,313.9,190.94,455.14,5551.69,8984.32,21810.0,1351.98,1136.88,1909.32,96.71,331.62,3875.96,1949.68,1065.28,,,1581.62,4075.96,2938.06,648.1,9140.0,2646.59,9026.59,5898.38,336.55,408.43,646.42,8893.7,1103.0,1052.97,935.4,1771.78,899.3,430.9,442.86,407.8,298.67
2002-10-04,800.58,9027.55,3813.8,5935.3,2765.9,4677.0,2714.62,2991.6,305.88,193.09,448.66,5499.19,9051.37,21144.0,1367.57,1131.14,1859.68,96.69,331.62,3842.9,1940.74,1043.88,,,1581.62,4067.77,2930.51,650.92,9260.0,2646.59,9057.81,5869.22,340.92,408.43,644.09,8932.6,1101.36,1052.4,951.37,1792.45,889.16,421.2,448.68,410.8,303.19
2002-10-07,785.28,8688.0,3780.9,5841.0,2733.56,4566.4,2667.39,2940.0,300.49,193.28,429.0,5464.29,8931.4,21059.0,1378.61,1106.47,1842.29,95.41,325.92,3748.66,1937.83,1013.8,,,1581.62,3924.03,2952.78,627.4,8863.0,2642.11,8798.13,5853.55,335.88,401.84,642.09,8912.5,1097.73,1039.89,925.34,1745.26,879.2,412.1,455.46,403.4,306.58
2002-10-08,798.55,8708.9,3730.5,5830.6,2694.23,4497.4,2622.09,2946.0,292.51,192.49,421.93,5454.09,8977.41,20602.0,1396.51,1093.37,1801.35,95.28,327.89,3733.88,1942.07,1007.81,,,1562.99,3964.26,2973.35,634.84,8847.0,2641.79,8823.46,5849.42,337.84,402.05,643.74,8809.1,1075.47,1043.06,918.01,1737.04,873.23,409.7,457.52,401.5,306.89
2002-10-09,776.76,8539.34,3742.4,5695.3,2656.45,4435.0,2597.88,2912.7,291.44,188.22,421.01,5364.49,8977.35,20424.0,1376.58,1097.87,1773.67,94.61,325.9,3620.04,1950.85,1003.8,,,1535.37,3947.59,2956.89,619.94,8715.0,2645.91,8694.68,5762.4,338.37,391.84,641.53,9145.6,1080.99,1044.24,894.82,1727.09,863.78,406.9,459.55,396.6,306.56
2002-10-10,803.92,8439.62,3777.3,5812.9,2758.53,4533.2,2733.19,2896.6,301.48,187.28,434.52,5447.59,8858.69,21105.0,1357.35,1105.74,1807.05,94.56,326.54,3644.03,1936.75,1003.72,,,1530.41,3947.59,2969.49,584.04,8866.0,2645.62,8618.91,5762.15,333.75,384.49,635.14,9320.1,1063.02,1061.08,902.98,1735.87,879.4,410.6,457.93,414.7,298.22
2002-10-11,835.32,8529.61,3953.4,5978.7,2902.27,4769.5,2930.74,2924.6,317.75,196.4,462.32,5660.99,8965.73,21861.0,1373.69,1149.39,1903.3,99.41,326.54,3822.26,1953.53,1014.12,,,1524.05,3850.03,2995.77,587.51,8855.0,2645.62,8910.79,5845.33,330.41,376.47,637.78,9307.0,1071.91,1087.55,910.32,1807.09,886.8,420.2,459.05,419.1,299.24
